ID,LABEL,comment,symbol,alternative label,alternative symbol,Type,longcomment
http://www.ontology-of-units-of-measure.org/resource/om-2/centi,centi,,c,,,SI prefix,
http://www.ontology-of-units-of-measure.org/resource/om-2/centiampere,centiampere,The centiampere is a unit of electric current defined as 1.0e-2 ampere.,cA,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centiare,centiare,The centiare is a unit of area defined as 1.0e-2 are.,ca,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centibecquerel,centibecquerel,The centibecquerel is a unit of activity defined as 1.0e-2 becquerel.,cBq,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centicandela,centicandela,The centicandela is a unit of luminous intensity defined as 1.0e-2 candela.,ccd,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centicoulomb,centicoulomb,The centicoulomb is a unit of electric charge defined as 1.0e-2 coulomb.,cC,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centidegreeCelsius,centidegree Celsius,The centidegree Celsius is a unit of temperature defined as 1.0e-2 degree Celsius.,c°C,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centifarad,centifarad,The centifarad is a unit of capacitance defined as 1.0e-2 farad.,cF,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centigram,centigram,The centigram is a unit of mass defined as 1.0e-2 gram.,cg,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centigramPerLitre,centigram per litre,Centigram per litre is a unit of density defined as centigram divided by litre.,cg/l,,cg l-1|cg·l-1,prefixed gram per litre,
http://www.ontology-of-units-of-measure.org/resource/om-2/centigray,centigray,The centigray is a unit of absorbed dose defined as 1.0e-2 gray.,cGy,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centihenry,centihenry,The centihenry is a unit of inductance defined as 1.0e-2 henry.,cH,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centihertz,centihertz,The centihertz is a unit of frequency defined as 1.0e-2 hertz.,cHz,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centijoule,centijoule,The centijoule is a unit of energy defined as 1.0e-2 joule.,cJ,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centikatal,centikatal,The centikatal is a unit of catalytic activity defined as 1.0e-2 katal.,ckat,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centikelvin,centikelvin,The centikelvin is a unit of temperature defined as 1.0e-2 kelvin.,cK,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centilitre,centilitre,,cl,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centilumen,centilumen,,clm,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centilux,centilux,,clx,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetre,centimetre,The centimetre is a unit of length defined as 1.0e-2 metre.,cm,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetre-Gram-Second-BiotSystemOfUnits,centimetre-gram-second-biot system of units,,,,,system of units,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetre-Gram-Second-FranklinSystemOfUnits,centimetre-gram-second-franklin system of units,,,,,system of units,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetre-Gram-SecondElectromagneticSystemOfUnits,centimetre-gram-second electromagnetic system of units,,,"CGS electromagnetic system of units|centimetre, gram, second electromagnetic system of units|electromagnetic CGS system of units",,system of units,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetre-Gram-SecondElectrostaticSystemOfUnits,centimetre-gram-second electrostatic system of units,,,CGS electrostatic system of units|electrostatic CGS system of units,,system of units,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetre-Gram-SecondSystemOfUnits,centimetre-gram-second system of units,,,,,system of units,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetreOfMercury,centimetre of mercury,The centimetre of mercury is a unit of pressure defined as 1.0e-2 metre of mercury.,cm Hg,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerCubicCentimetre,centimetre per cubic centimetre,,cm/cm3,,cm cm-3|cm·cm-3,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerDay,centimetre per day,Centimetre per day is a unit of speed defined as centimetre divided by day.,cm/d,,cm d-1|cm·d-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerSecond-Time,centimetre per second,Centimetre per second is a unit of speed defined as centimetre divided by second.,cm/s,,cm s-1|cm·s-1,prefixed metre per second (time),
http://www.ontology-of-units-of-measure.org/resource/om-2/centimetrePerSecond-TimeSquared,centimetre per second squared,Centimetre per second squared is a unit of acceleration defined as centimetre divided by second squared.,cm/s2,,cm s-2|cm·s-2,prefixed metre per second (time) squared,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimolair,centimolair,The centimolair is a unit of amount of substance concentration defined as 1.0e-2 molair.,cM,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimole,centimole,,cmol,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimolePerLitre,centimole per litre,Centimole per litre is a unit of amount of substance concentration defined as centimole divided by litre.,cmol/l,,cmol l-1|cmol·l-1,prefixed mole per litre,
http://www.ontology-of-units-of-measure.org/resource/om-2/centimolePerMetre,centimole per metre,,cmol/m,,cmol m-1|cmol·m-1,prefixed mole per metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/centinewton,centinewton,,cN,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centiohm,centiohm,,cΩ,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centipascal,centipascal,,cPa,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centipoise,centipoise,,cP,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centiradian,centiradian,,crad,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centisecond-Time,centisecond,,cs,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centisecond-TimeSquared,centisecond squared,,cs2,,,prefixed second (time) squared,
http://www.ontology-of-units-of-measure.org/resource/om-2/centisiemens,centisiemens,,cS,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centisievert,centisievert,,cSv,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centisteradian,centisteradian,,csr,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centistokes,centistokes,,cSt,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centitesla,centitesla,,cT,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centivolt,centivolt,,cV,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centiwatt,centiwatt,,cW,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/centiweber,centiweber,,cWb,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/chain,chain,The chain is a unit of length defined as 20.1168 metre.,ch,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/chemicalPhysics,chemical physics,,,,,application area,
http://www.ontology-of-units-of-measure.org/resource/om-2/chemistry,chemistry,,,,,application area,
http://www.ontology-of-units-of-measure.org/resource/om-2/cicero,cicero,The cicero is a unit of length defined as 12 point (Didot).,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/circularMil,circular mil,The cicular mil is a unit of area defined as 5.067075e-10 square metre.,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnit,colony forming unit,,CFU,,,singular unit|unit|unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnitPer25Millilitre,colony forming unit per 25 millilitre,,CFU/ml,,,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnitPerGram,colony forming unit per gram,,CFU/g,,,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnitPerMillilitre,colony forming unit per millilitre,,CFU/ml,,,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/columnNumberDensity-Dimension,column number density dimension,,,,,dimension,
http://www.ontology-of-units-of-measure.org/resource/om-2/commonApplicationArea,common application area,,,,,application area,
http://www.ontology-of-units-of-measure.org/resource/om-2/constantCurrentThatProducesAnAttractiveForceOf2e-7NewtonPerMetreOfLengthBetweenTwoStraightParallelConductorsOfInfiniteLengthAndNegligibleCircularCrossSectionPlacedOneMetreApartInAVacuum,"constant current that produces an attractive force of 2e–7 newton per metre of length between two straight, parallel conductors of infinite length and negligible circular cross section placed one metre apart in a vacuum",,,,,electric current,
http://www.ontology-of-units-of-measure.org/resource/om-2/cord,cord,The cord is a unit of volume defined as 3.624556 cubic metre.,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/cosmology,cosmology,,,,,application area,
http://www.ontology-of-units-of-measure.org/resource/om-2/coulomb,coulomb,The coulomb is a unit of electric charge defined as ampere times second = farad times volt.,C,,,singular unit|unit,The coulomb is a unit of electric charge defined as ampere times second = farad times volt. The coulomb is a derived unit in the International System of Units.
http://www.ontology-of-units-of-measure.org/resource/om-2/coulombMetre,coulomb metre,,C m,,C·m,unit multiplication,
http://www.ontology-of-units-of-measure.org/resource/om-2/coulombPerCubicmetre,coulomb per cubic metre,,C/m3,,C m-3|C·m-3,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/coulombPerKilogram,coulomb per kilogram,,C/kg,,C kg-1|C·kg-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/coulombPerSquareMetre,coulomb per square metre,,C/m2,,C m-2|C·m-2,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/coulombPerVolt,coulomb per volt,,C/V,,C V-1|C·V-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/count,count,,,,,function,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicAttometre,cubic attometre,,am3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicCentimetre,cubic centimetre,,cm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicCentimetrePerCubicCentimetre,cubic centimetre per cubic centimetre,,cm3/cm3,,cm3 cm-3|cm3·cm-3,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicDecametre,cubic decametre,,dam3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicDecimetre,cubic decimetre,,dm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicExametre,cubic exametre,,Em3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicFemtometre,cubic femtometre,,fm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicGigametre,cubic gigametre,,Gm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicHectometre,cubic hectometre,,hm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicKilometre,cubic kilometre,,km3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicKiloparsec,cubic kiloparsec,,kpc3,,,unit exponentiation,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMegametre,cubic megametre,,Mm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetre,cubic metre,Cubic metre is a unit of volume defined as the volume of a cube whose sides measure exactly one metre.,m3,,,unit exponentiation,Cubic metre is a unit of volume defined as the volume of a cube whose sides measure exactly one metre. Cubic metre is a derived unit in the International System of Units.
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetreKelvin,cubic metre kelvin,,m3 K,,m3·K,unit multiplication,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetrePerCubicmetre,cubic metre per cubic metre,,m3/m3,,m3 m-3|m3·m-3,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetrePerKilogram,cubic metre per kilogram,Cubic metre per kilogram is a unit of specific volume defined as cubic metre divided by kilogram.,m3/kg,,m3 kg-1|m3·kg-1,unit division,Cubic metre per kilogram is a unit of specific volume defined as cubic metre divided by kilogram. Cubic metre per kilogram is a derived unit in the International System of Units.
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetrePerMole,cubic metre per mole,,m3/mol,,m3 mol-1|m3·mol-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetrePerSecond-Time,cubic metre per second,,m3/s,,m3 s-1|m3·s-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetrePerYear,cubic metre per year,,,,,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMicrometre,cubic micrometre,,μm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMillimetre,cubic millimetre,,mm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMillimetrePerCubicMillimetre,cubic millimetre per cubic millimetre,,mm3/mm3,,mm3 mm-3|mm3·mm-3,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicNanometre,cubic nanometre,,nm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicParsec,cubic parsec,,pc3,,,unit exponentiation,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicPetametre,cubic petametre,,Pm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicPicometre,cubic picometre,,pm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicTerametre,cubic terametre,,Tm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicYoctometre,cubic yoctometre,,ym3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicYottametre,cubic yottametre,,Ym3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicZeptometre,cubic zeptometre,,zm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cubicZettametre,cubic zettametre,,Zm3,,,cubic prefixed metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/cup,cup,,,,,unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/cup-USCustomary,cup (US customary),The US customary cup is a unit of volume defined as 2.365882e-4 cubic metre.,,US customary cup,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/curie,curie,The curie is a unit of activity defined as 3.7e10 becquerel.,Ci,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/currentDensity-Dimension,current density dimension,,,,,dimension,
http://www.ontology-of-units-of-measure.org/resource/om-2/darcy,darcy,The darcy is a unit of area defined as 9.869233e-13 square metre.,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/dash,dash,,,,,unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/day,day,The day is a unit of time defined as 86400 second.,d,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/day-Sidereal,day (sidereal),The sidereal day is a unit of time defined as 8.616409e4 second.,,sidereal day,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/debye,debye,The debye is a unit of electric dipole moment defined as 3.33564e-30 coulomb metre.,D,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deca,deca,,da,deka,,SI prefix,
http://www.ontology-of-units-of-measure.org/resource/om-2/decaampere,decaampere,The decaampere is a unit of electric current defined as 1.0e1 ampere.,daA,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decabecquerel,decabecquerel,The decabecquerel is a unit of activity defined as 1.0e1 becquerel.,daBq,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decacandela,decacandela,The decacandela is a unit of luminous intensity defined as 1.0e1 candela.,dacd,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decacoulomb,decacoulomb,The decacoulomb is a unit of electric charge defined as 1.0e1 coulomb.,daC,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decafarad,decafarad,The decafarad is a unit of capacitance defined as 1.0e1 farad.,daF,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decagram,decagram,The decagram is a unit of mass defined as 1.0e1 gram.,dag,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decagramPerLitre,decagram per litre,Decagram per litre is a unit of density defined as decagram divided by litre.,dag/l,,dag l-1|dag·l-1,prefixed gram per litre,
http://www.ontology-of-units-of-measure.org/resource/om-2/decagray,decagray,The decagray is a unit of absorbed dose defined as 1.0e1 gray.,daGy,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decahenry,decahenry,The decahenry is a unit of inductance defined as 1.0e1 henry.,daH,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decahertz,decahertz,The decahertz is a unit of frequency defined as 1.0e1 hertz.,daHz,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decajoule,decajoule,The decajoule is a unit of energy defined as 1.0e1 joule.,daJ,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decakatal,decakatal,The decakatal is a unit of catalytic activity defined as 1.0e1 katal.,dakat,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decakelvin,decakelvin,The decakelvin is a unit of thermodynamic temperature defined as 1.0e1 kelvin.,daK,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decalitre,decalitre,,dal,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decalumen,decalumen,,dalm,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decalux,decalux,,dalx,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decametre,decametre,The decametre is a unit of length defined as 1.0e1 metre.,dam,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decametrePerSecond-Time,decametre per second,Decametre per second is a unit of speed defined as decametre divided by second.,dam/s,,dam s-1|dam·s-1,prefixed metre per second (time),
http://www.ontology-of-units-of-measure.org/resource/om-2/decametrePerSecond-TimeSquared,decametre per second squared,Decametre per second squared is a unit of acceleration defined as decametre divided by second squared.,dam/s2,,dam s-2|dam·s-2,prefixed metre per second (time) squared,
http://www.ontology-of-units-of-measure.org/resource/om-2/decamolair,decamolair,The decamolair is a unit of amount of substance concentration defined as 1.0e1 molair.,daM,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decamole,decamole,,damol,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decamolePerLitre,decamole per litre,Decamole per litre is a unit of amount of substance concentration defined as decamole divided by litre.,damol/l,,damol l-1|damol·l-1,prefixed mole per litre,
http://www.ontology-of-units-of-measure.org/resource/om-2/decamolePerMetre,decamole per metre,,damol/m,,damol m-1|damol·m-1,prefixed mole per metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/decanewton,decanewton,,daN,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decaohm,decaohm,,daΩ,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decapascal,decapascal,,daPa,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decasecond-Time,decasecond,,das,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decasecond-TimeSquared,decasecond squared,,das2,,,prefixed second (time) squared,
http://www.ontology-of-units-of-measure.org/resource/om-2/decasiemens,decasiemens,,daS,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decasievert,decasievert,,daSv,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decatesla,decatesla,,daT,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decavolt,decavolt,,daV,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decawatt,decawatt,,daW,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decaweber,decaweber,,daWb,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deci,deci,,d,,,SI prefix,
http://www.ontology-of-units-of-measure.org/resource/om-2/deciampere,deciampere,The deciampere is a unit of electric current defined as 1.0e-1 ampere.,dA,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decibar,decibar,The decibar is a unit of pressure defined as 1.0e-1 bar.,dbar,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decibecquerel,decibecquerel,The decibecquerel is a unit of activity defined as 1.0e-1 becquerel.,dBq,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decibel,decibel,,dB,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decicandela,decicandela,The decicandela is a unit of luminous intensity defined as 1.0e-1 candela.,dcd,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decicoulomb,decicoulomb,The decicoulomb is a unit of electric charge defined as 1.0e-1 coulomb.,dC,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decidegreeCelsius,decidegree Celsius,The decidegree Celsius is a unit of temperature defined as 1.0e-1 degree Celsius.,d°C,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decifarad,decifarad,The decifarad is a unit of capacitance defined as 1.0e-1 farad.,dF,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decigram,decigram,The decigram is a unit of mass defined as 1.0e-1 gram.,dg,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decigramPerLitre,decigram per litre,Decigram per litre is a unit of density defined as decigram divided by litre.,dg/l,,dg l-1|dg·l-1,prefixed gram per litre,
http://www.ontology-of-units-of-measure.org/resource/om-2/decigray,decigray,The decigray is a unit of absorbed dose defined as 1.0e-1 gray.,dGy,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decihenry,decihenry,The decihenry is a unit of inductance defined as 1.0e-1 henry.,dH,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decihertz,decihertz,The decihertz is a unit of frequency defined as 1.0e-1 hertz.,dHz,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decijoule,decijoule,The decijoule is a unit of energy defined as 1.0e-1 joule.,dJ,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decikatal,decikatal,The decikatal is a unit of catalytic activity defined as 1.0e-1 katal.,dkat,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decikelvin,decikelvin,The decikelvin is a unit of temperature defined as 1.0e-1 kelvin.,dK,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decilitre,decilitre,,dl,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decilumen,decilumen,,dlm,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decilux,decilux,,dlx,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decimetre,decimetre,The decimetre is a unit of length defined as 1.0e-1 metre.,dm,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decimetrePerSecond-Time,decimetre per second,Decimetre per second is a unit of speed defined as decimetre divided by second.,dm/s,,dm s-1|dm·s-1,prefixed metre per second (time),
http://www.ontology-of-units-of-measure.org/resource/om-2/decimetrePerSecond-TimeSquared,decimetre per second squared,Decimetre per second squared is a unit of acceleration defined as decimetre divided by second squared.,dm/s2,,dm s-2|dm·s-2,prefixed metre per second (time) squared,
http://www.ontology-of-units-of-measure.org/resource/om-2/decimolair,decimolair,The decimolair is a unit of amount of substance concentration defined as 1.0e-1 molair.,dM,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decimole,decimole,,dmol,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decimolePerLitre,decimole per litre,Decimole per litre is a unit of amount of substance concentration defined as decimole divided by litre.,dmol/l,,dmol l-1|dmol·l-1,prefixed mole per litre,
http://www.ontology-of-units-of-measure.org/resource/om-2/decimolePerMetre,decimole per metre,,dmol/m,,dmol m-1|dmol·m-1,prefixed mole per metre,
http://www.ontology-of-units-of-measure.org/resource/om-2/decinewton,decinewton,,dN,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deciohm,deciohm,,dΩ,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decipascal,decipascal,,dPa,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deciradian,deciradian,,drad,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decisecond-Time,decisecond,,ds,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decisecond-TimeSquared,decisecond squared,,ds2,,,prefixed second (time) squared,
http://www.ontology-of-units-of-measure.org/resource/om-2/decisiemens,decisiemens,,dS,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decisievert,decisievert,,dSv,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decisteradian,decisteradian,,dsr,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decitesla,decitesla,,dT,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/decivolt,decivolt,,dV,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deciwatt,deciwatt,,dW,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deciweber,deciweber,,dWb,,,prefixed unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deepBowl,deep bowl,,,,,unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/degree,degree,The degree is a unit of angle defined as 1.745329e-2 radian.,°,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeCelsius,degree Celsius,The degree Celsius is a unit of temperature defined as 1 kelvin.,°C,centigrade,,singular unit|unit,The degree Celsius is a unit of temperature defined as 1 kelvin. The degree Celsius is a derived unit in the International System of Units.
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeCelsiusDay,degree Celsius day,,°C d,,°C·d,unit multiplication,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeCelsiusPerHour,degree Celsius per hour,,°C/h,,°C h-1|°C·h-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeCelsiusPerMinute-Time,degree Celsius per minute,,°C/min,,°C min-1|°C·min-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeCelsiusPerSecond-Time,degree Celsius per second,,°C/s,,°C s-1|°C·s-1,unit division,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeFahrenheit,degree Fahrenheit,The degree Fahrenheit is a unit of temperature defined as 5.555556e-1 kelvin.,°F,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeRankine,degree Rankine,The degree Rankine is a unit of temperature defined as 5.555556e-1 kelvin.,°R,,°Ra,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeReaumur,degree Réaumur,The degree Réaumur is a unit of temperature defined as 1.25 kelvin.,°Ré,,°R|°Re,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/degreeSquared,degree squared,,,,,unit exponentiation,
http://www.ontology-of-units-of-measure.org/resource/om-2/deltaA450,delta A450,,,,,singular unit|unit,
http://www.ontology-of-units-of-measure.org/resource/om-2/deltaA450PerSecond-Time,delta A450 per second,,,,,unit division,
