ID,LABEL,Type,ucumCode,description,expression,isDefinedBy
http://qudt.org/vocab/unit/GM-PER-M,Gram Per Metre,Unit,g.m-1,,,
http://qudt.org/vocab/unit/GM-PER-M2,Gram Per Square Meter,Unit,g.m-2|g/m2,,,
http://qudt.org/vocab/unit/GM-PER-M3,Gram Per Cubic Metre,Unit,g.m-3|g/m3,,,
http://qudt.org/vocab/unit/GM-PER-MIN,Gram Per Minute,Unit,g.min-1,,,
http://qudt.org/vocab/unit/GM-PER-MOL,Gram Per Mole,Unit,g.mol-1,,,
http://qudt.org/vocab/unit/GM-PER-MilliL,Gram Per Millilitre,Unit,g.mL-1,,,
http://qudt.org/vocab/unit/GM-PER-MilliM,Gram Per Millimetre,Unit,g.mm-1,,,
http://qudt.org/vocab/unit/GM-PER-SEC,Gram Per Second,Unit,g.s-1,,,
http://qudt.org/vocab/unit/GM_Carbon-PER-M2-DAY,grams Carbon per square metre per day,Unit,g.m-2.d-1{C},,,
http://qudt.org/vocab/unit/GM_F-PER-CentiM2,Gram Force Per Square Centimetre,Unit,gf.cm-2,,,
http://qudt.org/vocab/unit/GON,Gon,Unit,gon,,,
http://qudt.org/vocab/unit/GR,Grade,Dimensionless Unit|Unit,,,,
http://qudt.org/vocab/unit/GRAD,Grad,Unit,,,,
http://qudt.org/vocab/unit/GRAIN,Grain,Unit,[gr],,,
http://qudt.org/vocab/unit/GRAIN-PER-GAL,Grain per Gallon,Unit,[gr].[gal_br]-1,,,
http://qudt.org/vocab/unit/GRAIN-PER-GAL_US,Grain Per Gallon (US),Unit,[gr].[gal_us]-1,,,
http://qudt.org/vocab/unit/GRAY,Gray,Derived Unit|Unit,Gy,,,
http://qudt.org/vocab/unit/GRAY-PER-SEC,Gray per Second,Derived Unit|Unit,Gy.s-1,,,
http://qudt.org/vocab/unit/GT,Gross Tonnage,Unit,t{gross},,,
http://qudt.org/vocab/unit/Gamma,Gamma,Unit,,,,
http://qudt.org/vocab/unit/GibraltarPound,Gibraltar pound,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/GigaBQ,Gigabecquerel,Unit,GBq,,,
http://qudt.org/vocab/unit/GigaBYTE,GigaByte,Unit,GBy,,,
http://qudt.org/vocab/unit/GigaC,GigaCoulomb,Derived Unit|Unit,GC,,,
http://qudt.org/vocab/unit/GigaC-PER-M3,Gigacoulomb Per Cubic Metre,Unit,GC.m-3,,,
http://qudt.org/vocab/unit/GigaEV,Giga Electron Volt,Derived Unit|Unit,GeV,,,
http://qudt.org/vocab/unit/GigaHZ,Gigahertz,Derived Unit|Unit,GHz,,,
http://qudt.org/vocab/unit/GigaHZ-M,Gigahertz Meter,Unit,GHz.m,,,
http://qudt.org/vocab/unit/GigaJ,Gigajoule,Unit,GJ,,,
http://qudt.org/vocab/unit/GigaOHM,Gigaohm,Unit,GOhm,,,
http://qudt.org/vocab/unit/GigaPA,Gigapascal,Unit,GP,,,
http://qudt.org/vocab/unit/GigaW,Gigawatt,Unit,GW,,,
http://qudt.org/vocab/unit/GigaW-HR,Gigawatt Hour,Unit,GW.h,,,
http://qudt.org/vocab/unit/Gold-OunceTroy,Gold (one Troy ounce),Currency Unit|Unit,[oz_tr]{Au},,,
http://qudt.org/vocab/unit/GoldFranc,Gold franc (special settlement currency),Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Gs,Gs,Unit,G,,,
http://qudt.org/vocab/unit/Guarani,Guarani,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/GuineaFranc,Guinea Franc,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/GuyanaDollar,Guyana Dollar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/H,Henry,Derived Unit|Unit,H,,,
http://qudt.org/vocab/unit/H-PER-KiloOHM,Henry Per Kiloohm,Unit,H.kOhm-1,,,
http://qudt.org/vocab/unit/H-PER-M,Henry per Metre,Derived Unit|Unit,H.m-1,,,
http://qudt.org/vocab/unit/H-PER-OHM,Henry Per Ohm,Unit,H.Ohm-1,,,
http://qudt.org/vocab/unit/HA,Hectare,Unit,har,,,
http://qudt.org/vocab/unit/HART,Hartley,Unit,,,,
http://qudt.org/vocab/unit/HART-PER-SEC,Hartley per Second,Unit,,,,
http://qudt.org/vocab/unit/HP,Horsepower,Unit,[HP],,,
http://qudt.org/vocab/unit/HP-PER-M,Horsepower Metric,Unit,[HP].m-1,,,
http://qudt.org/vocab/unit/HP-PER-V,Horsepower Electric,Unit,[HP].V-1,,,
http://qudt.org/vocab/unit/HP_Boiler,Boiler Horsepower,Unit,,,,
http://qudt.org/vocab/unit/HP_Brake,Horsepower (brake),Unit,,,,
http://qudt.org/vocab/unit/HP_Electric,Horsepower (electric),Unit,,,,
http://qudt.org/vocab/unit/HP_Metric,Horsepower (metric),Unit,,,,
http://qudt.org/vocab/unit/HR,Hour,Unit,h,,,
http://qudt.org/vocab/unit/HR-FT2,Hour Square Foot,Derived Unit|Unit,h.[ft_i]2|h.[sft_i],,,
http://qudt.org/vocab/unit/HR_Sidereal,Sidereal Hour,Unit,h,,,
http://qudt.org/vocab/unit/HZ,Hertz,Derived Unit|Unit,Hz,,,
http://qudt.org/vocab/unit/HZ-M,Hertz Meter,Unit,Hz.m,,,
http://qudt.org/vocab/unit/HZ-PER-K,Hertz per Kelvin,Unit,Hz.K-1,,,
http://qudt.org/vocab/unit/HZ-PER-T,Hertz per Tesla,Unit,Hz.T-1,,,
http://qudt.org/vocab/unit/HZ-PER-V,Hertz per Volt,Unit,Hz.V-1,,,
http://qudt.org/vocab/unit/H_Ab,Abhenry,Unit,nH,,,
http://qudt.org/vocab/unit/H_Stat,Stathenry,Unit,,,,
http://qudt.org/vocab/unit/H_Stat-PER-CentiM,Stathenry per Centimetre,Unit,,,,
http://qudt.org/vocab/unit/HaitiGourde,Haiti Gourde,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/HeartBeat,Heart Beat,Unit,,,,
http://qudt.org/vocab/unit/HectoBAR,Hectobar,Unit,hbar,,,
http://qudt.org/vocab/unit/HectoC,HectoCoulomb,Derived Unit|Unit,hC,,,
http://qudt.org/vocab/unit/HectoGM,Hectogram,Unit,hg,,,
http://qudt.org/vocab/unit/HectoL,Hectolitre,Unit,hL,,,
http://qudt.org/vocab/unit/HectoM,Hectometre,Unit,hm,,,
http://qudt.org/vocab/unit/HectoPA,Hectopascal,Derived Unit|Unit,hPa,,,
http://qudt.org/vocab/unit/HectoPA-L-PER-SEC,Hectopascal Litre Per Second,Unit,hPa.L.s-1,,,
http://qudt.org/vocab/unit/HectoPA-M3-PER-SEC,Hectopascal Cubic Metre Per Second,Unit,hPa.m3.s-1,,,
http://qudt.org/vocab/unit/HectoPA-PER-BAR,Hectopascal Per Bar,Unit,hPa.bar-1,,,
http://qudt.org/vocab/unit/HectoPA-PER-HR,Hectopascals per hour,Unit,hPa.h-1,,,
http://qudt.org/vocab/unit/HectoPA-PER-K,Hectopascal Per Kelvin,Unit,hPa.K-1,,,
http://qudt.org/vocab/unit/HongKongDollar,Hong Kong Dollar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Hryvnia,Hryvnia,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Hundredweight_UK,Hundredweight (UK),Unit,[lcwt_av],,,
http://qudt.org/vocab/unit/Hundredweight_US,Hundredweight (US),Unit,[scwt_av],,,
http://qudt.org/vocab/unit/IN,Inch,Unit,[in_i],,,
http://qudt.org/vocab/unit/IN-PER-DEG_F,Inch Per Degree Fahrenheit,Unit,[in_i].[degF]-1,,,
http://qudt.org/vocab/unit/IN-PER-SEC,Inch per Second,Unit,[in_i].s-1|[in_i]/s,,,
http://qudt.org/vocab/unit/IN-PER-SEC2,Inch per Square second,Derived Unit|Unit,[in_i].s-2|[in_i]/s2,,,
http://qudt.org/vocab/unit/IN2,Square Inch,Derived Unit|Unit,[in_i]2|[sin_i],,,
http://qudt.org/vocab/unit/IN2-PER-SEC,Square Inch Per Second,Unit,[sin_i].s-1,,,
http://qudt.org/vocab/unit/IN3,Cubic Inch,Derived Unit|Unit,[cin_i]|[in_i]3,,,
http://qudt.org/vocab/unit/IN3-PER-HR,Cubic Inch Per Hour,Unit,[cin_i].h-1,,,
http://qudt.org/vocab/unit/IN3-PER-MIN,Cubic Inch per Minute,Derived Unit|Unit,[cin_i].min-1|[cin_i]/min|[in_i]3.min-1|[in_i]3/min,,,
http://qudt.org/vocab/unit/IN3-PER-SEC,Cubic Inch Per Second,Unit,[cin_i].s-1,,,
http://qudt.org/vocab/unit/IN4,Quartic Inch,Unit,[in_i]4,,,
http://qudt.org/vocab/unit/IN_H2O,Inch of Water,Unit,[in_i'H2O],,,
http://qudt.org/vocab/unit/IN_HG,Inch of Mercury,Unit,[in_i'Hg],,,
http://qudt.org/vocab/unit/IU,International Unit,Unit,[IU]|[iU],,,
http://qudt.org/vocab/unit/IU-PER-L,International Unit per Litre,Derived Unit|Unit,[IU].L-1|[IU]/L|[iU].L-1|[iU]/L,,,
http://qudt.org/vocab/unit/IcelandKrona,Iceland Krona,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/IndianRupee,Indian Rupee,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/IranianRial,Iranian Rial,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/IraqiDinar,Iraqi Dinar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/J,Joule,Derived Unit|Unit,J,,,
http://qudt.org/vocab/unit/J-M-PER-MOL,Joule Meter per Mole,Unit,J.m.mol-1,,,
http://qudt.org/vocab/unit/J-M2,Joule Square Metre,Derived Unit|Unit,J.m-2,,,
http://qudt.org/vocab/unit/J-M2-PER-KiloGM,Joule Square Meter per Kilogram,Derived Unit|Unit,J.m2.kg-1,,,
http://qudt.org/vocab/unit/J-PER-CentiM2,Joule Per Square Centimeter,Unit,J.cm-2,,,
http://qudt.org/vocab/unit/J-PER-CentiM2-DAY,Joules per square centimetre per day,Unit,J.cm-2.d-1,,,
http://qudt.org/vocab/unit/J-PER-GM,Joule Per Gram,Unit,J.g-1,,,
http://qudt.org/vocab/unit/J-PER-HR,Joule Per Hour,Unit,J.h-1,,,
http://qudt.org/vocab/unit/J-PER-K,Joule per Kelvin,Derived Unit|Unit,J.K-1,,,
http://qudt.org/vocab/unit/J-PER-KiloGM,Joule per Kilogram,Derived Unit|Unit,J.kg-1|J/kg,,,
http://qudt.org/vocab/unit/J-PER-KiloGM-K,Joules per kilogram per Kelvin,Derived Unit|Unit,J.kg-1.K-1,,,
http://qudt.org/vocab/unit/J-PER-KiloGM-K-M3,Joule per Kilogram Kelvin Cubic Metre,Derived Unit|Unit,J.kg-1.K.m-3,,,
http://qudt.org/vocab/unit/J-PER-KiloGM-K-PA,Joule per Kilogram Kelvin per Pascal,Derived Unit|Unit,J.kg-1.K-1.Pa-1,,,
http://qudt.org/vocab/unit/J-PER-M,Joule Per Meter,Derived Unit|Unit,J.m-1|J/m,,,
http://qudt.org/vocab/unit/J-PER-M2,Joule per Square Meter,Derived Unit|Unit,J.m-2|J/m2,,,
http://qudt.org/vocab/unit/J-PER-M3,Joule per Cubic Meter,Derived Unit|Unit,J.m-3|J/m3,,,
http://qudt.org/vocab/unit/J-PER-M3-K,Joule per Cubic Metre Kelvin,Derived Unit|Unit,J.m-3.K-1,,,
http://qudt.org/vocab/unit/J-PER-M4,Joule per Quartic Meter,Derived Unit|Unit,J.m-4,,,
http://qudt.org/vocab/unit/J-PER-MOL,Joule per Mole,Derived Unit|Unit,J.mol-1,,,
http://qudt.org/vocab/unit/J-PER-MOL-K,Joule per Mole Kelvin,Derived Unit|Unit,J.mol-1.K-1,,,
http://qudt.org/vocab/unit/J-PER-SEC,Joule Per Second,Unit,J.s-1,,,
http://qudt.org/vocab/unit/J-PER-T,Joule per Tesla,Derived Unit|Unit,J.T-1,,,
http://qudt.org/vocab/unit/J-PER-T2,Joule per Square Tesla,Unit,J.T-2,,,
http://qudt.org/vocab/unit/J-SEC,Joule Second,Derived Unit|Unit,J.s,,,
http://qudt.org/vocab/unit/J-SEC-PER-MOL,Joule Second per Mole,Unit,J.s.mol-1,,,
http://qudt.org/vocab/unit/JamaicanDollar,Jamaican Dollar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/JapaneseYen,Japanese yen,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/JordanianDinar,Jordanian Dinar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/K,Kelvin,Unit,K,,,
http://qudt.org/vocab/unit/K-M,Kelvin metres,Unit,K.m,,,
http://qudt.org/vocab/unit/K-M-PER-SEC,Kelvin metres per second,Unit,K.m.s-1,,,
http://qudt.org/vocab/unit/K-M-PER-W,Kelvin Metre Per Watt,Unit,K.m.W-1,,,
http://qudt.org/vocab/unit/K-M2-PER-KiloGM-SEC,Kelvin square metres per kilogram per second,Unit,K.m2.kg-1.s-1,,,
http://qudt.org/vocab/unit/K-PA-PER-SEC,Kelvin Pascals per second,Unit,K.Pa.s-1,,,
http://qudt.org/vocab/unit/K-PER-HR,Kelvin per Hour,Unit,K.h-1,,,
http://qudt.org/vocab/unit/K-PER-K,Kelvin Per Kelvin,Unit,K.K-1,,,
http://qudt.org/vocab/unit/K-PER-M,Degrees Kelvin per metre,Unit,K.m-1,,,
http://qudt.org/vocab/unit/K-PER-MIN,Kelvin per Minute,Unit,K.min-1,,,
http://qudt.org/vocab/unit/K-PER-SEC,Kelvin per Second,Unit,K.s-1|K/s,,,
http://qudt.org/vocab/unit/K-PER-T,Kelvin per Tesla,Unit,K.T-1,,,
http://qudt.org/vocab/unit/K-PER-W,Kelvin per Watt,Derived Unit|Unit,K.W-1|K/W,,,
http://qudt.org/vocab/unit/K-SEC,Kelvin second,Unit,K.s,,,
http://qudt.org/vocab/unit/K2,Square Kelvin,Unit,K2,,,
http://qudt.org/vocab/unit/KAT,Katal,Derived Unit|Unit,kat,,,
http://qudt.org/vocab/unit/KIP_F,Kip,Unit,k[lbf_av],,,
http://qudt.org/vocab/unit/KIP_F-PER-IN2,Kip per Square Inch,Unit,k[lbf_av].[in_i]-2,,,
http://qudt.org/vocab/unit/KN,Knot,Unit,[kn_i],,,
http://qudt.org/vocab/unit/KN-PER-SEC,Knot per Second,Derived Unit|Unit,[kn_i].s-1|[kn_i]/s,,,
http://qudt.org/vocab/unit/KY,Kayser,Derived Unit|Unit,Ky,,,
http://qudt.org/vocab/unit/KenyanShilling,Kenyan Shilling,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/KiloA,kiloampere,Unit,kA,,,
http://qudt.org/vocab/unit/KiloA-HR,Kiloampere Hour,Unit,kA.h,,,
http://qudt.org/vocab/unit/KiloA-PER-M,Kiloampere Per Meter,Unit,kA.m-1,,,
http://qudt.org/vocab/unit/KiloA-PER-M2,Kiloampere Per Square Meter,Unit,kA.m-2,,,
http://qudt.org/vocab/unit/KiloBAR,Kilobar,Unit,kbar,,,
http://qudt.org/vocab/unit/KiloBIT-PER-SEC,Kilobit per Second,Derived Unit|Unit,kbit.s-2,,,
http://qudt.org/vocab/unit/KiloBQ,Kilobecquerel,Unit,kBq,,,
http://qudt.org/vocab/unit/KiloBYTE,Kilo Byte,Unit,kBy,,,
http://qudt.org/vocab/unit/KiloBYTE-PER-SEC,Kilobyte per Second,Derived Unit|Unit,kBy.s-1,,,
http://qudt.org/vocab/unit/KiloC,KiloCoulomb,Derived Unit|Unit,kC,,,
http://qudt.org/vocab/unit/KiloC-PER-M2,Kilocoulomb Per Square Metre,Unit,kC.m-2,,,
http://qudt.org/vocab/unit/KiloC-PER-M3,Kilocoulomb Per Cubic Metre,Unit,kC.m-3,,,
http://qudt.org/vocab/unit/KiloCAL,Kilocalorie,Unit,kcal,,,
http://qudt.org/vocab/unit/KiloCAL-PER-CentiM-SEC-DEG_C,Kilocalorie per Centimetre Second Degree Celsius,Derived Unit|Unit,kcol.cm-1.s-1.Cel-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-CentiM2,Kilocalorie per Square Centimetre,Derived Unit|Unit,kcal.cm-2,,,
http://qudt.org/vocab/unit/KiloCAL-PER-CentiM2-MIN,Kilocalorie per Square Centimetre Minute,Derived Unit|Unit,kcal.cm-2.min-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-CentiM2-SEC,Kilocalorie per Square Centimetre Second,Derived Unit|Unit,kcal.cm-2.s-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-GM,Kilocalorie per Gram,Derived Unit|Unit,kcal.g-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-GM-DEG_C,Calorie per Gram Degree Celsius,Derived Unit|Unit,cal.g-1.Cel-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-MIN,Kilocalorie Per Minute,Derived Unit|Unit,kcal.min-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-MOL,Kilocalorie per Mole,Derived Unit|Unit,kcal.mol-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-MOL-DEG_C,Kilocalorie per Mole Degree Celsius,Derived Unit|Unit,kcal.mol-1.Cel-1,,,
http://qudt.org/vocab/unit/KiloCAL-PER-SEC,Kilocalorie Per Second,Derived Unit|Unit,kcal.s-1,,,
http://qudt.org/vocab/unit/KiloCAL_IT,Kilocalorie (international Table),Unit,kcal_IT,,,
http://qudt.org/vocab/unit/KiloCAL_IT-PER-HR-M-DEG_C,Kilocalorie (international Table) Per Hour Meter Degree Celsius,Unit,kcal_IT.h-1.m-1.Cel-1,,,
http://qudt.org/vocab/unit/KiloCAL_Mean,Kilocalorie (mean),Unit,kcal_m,,,
http://qudt.org/vocab/unit/KiloCAL_TH,Kilocalorie (thermochemical),Unit,[Cal]|kcal_th,,,
http://qudt.org/vocab/unit/KiloCAL_TH-PER-HR,Kilocalorie (thermochemical) Per Hour,Unit,kcal_th.h-1,,,
http://qudt.org/vocab/unit/KiloCAL_TH-PER-MIN,Kilocalorie (thermochemical) Per Minute,Unit,kcal_th.min-1,,,
http://qudt.org/vocab/unit/KiloCAL_TH-PER-SEC,Kilocalorie (thermochemical) Per Second,Unit,kcal_th.s-1,,,
http://qudt.org/vocab/unit/KiloCi,Kilocurie,Unit,kCi,,,
http://qudt.org/vocab/unit/KiloEV,Kilo Electron Volt,Derived Unit|Unit,keV,,,
http://qudt.org/vocab/unit/KiloEV-PER-MicroM,Kilo Electron Volt per Micrometre,Derived Unit|Unit,keV.um-1,,,
http://qudt.org/vocab/unit/KiloGAUSS,Kilogauss,Unit,kG,,,
http://qudt.org/vocab/unit/KiloGM,Kilogram,Unit,kg,,,
http://qudt.org/vocab/unit/KiloGM-CentiM2,Kilogram Square Centimeter,Unit,kg.cm2,,,
http://qudt.org/vocab/unit/KiloGM-K,Kilogram Kelvin,Derived Unit|Unit,kg.K,,,
http://qudt.org/vocab/unit/KiloGM-M-PER-SEC,Kilogram Meter Per Second,Derived Unit|Unit,kg.m.s-1|kg.m/s,,,
http://qudt.org/vocab/unit/KiloGM-M2,Kilogram Square Metre,Derived Unit|Unit,kg.m2,,,
http://qudt.org/vocab/unit/KiloGM-M2-PER-SEC,Kilogram Square Metre Per Second,Derived Unit|Unit,kg.m2.s-1,,,
http://qudt.org/vocab/unit/KiloGM-MilliM2,Kilogram Square Millimeter,Unit,kg.mm2,,,
http://qudt.org/vocab/unit/KiloGM-PER-CentiM2,Kilogram Per Square Centimetre,Unit,kg.cm-2,,,
http://qudt.org/vocab/unit/KiloGM-PER-CentiM3,Kilogram Per Cubic Centimeter,Unit,kg.cm-3,,,
http://qudt.org/vocab/unit/KiloGM-PER-DAY,Kilogram Per Day,Unit,kg.d-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-DeciM3,Kilogram Per Cubic Decimeter,Unit,kg.dm-3,,,
http://qudt.org/vocab/unit/KiloGM-PER-HA,Kilogram per Hectare,Derived Unit|Unit,kg.har-1|kg/har,,,
http://qudt.org/vocab/unit/KiloGM-PER-HR,Kilogram per Hour,Derived Unit|Unit,kg.h-1|kg/h,,,
http://qudt.org/vocab/unit/KiloGM-PER-KiloGM,Kilogram Per Kilogram,Unit,kg.kg-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-KiloM2,Kilograms per square kilometre,Unit,kg.km-2,,,
http://qudt.org/vocab/unit/KiloGM-PER-KiloMOL,Kilogram Per Kilomol,Unit,kg.mol-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-L,Kilogram Per Litre,Unit,kg.L-1|kg/L,,,
http://qudt.org/vocab/unit/KiloGM-PER-M,Kilogram per Meter,Derived Unit|Unit,kg.m-1|kg/m,,,
http://qudt.org/vocab/unit/KiloGM-PER-M-HR,Kilograms per metre per hour,Unit,kg.m-1.h-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-M-SEC,Kilograms per metre per second,Unit,kg.m-1.s-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-M2,Kilogram per Square Meter,Derived Unit|Unit,kg.m-2|kg/m2,,,
http://qudt.org/vocab/unit/KiloGM-PER-M2-SEC,Kilograms per square metre per second,Unit,kg.m-2.s-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-M3,Kilogram per Cubic Meter,Derived Unit|Unit,kg.m-3|kg/m3,,,
http://qudt.org/vocab/unit/KiloGM-PER-M3-SEC,Kilograms per cubic metre per second,Unit,kg.m-3.s-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-MIN,Kilogram Per Minute,Unit,kg.min-1|kg/min,,,
http://qudt.org/vocab/unit/KiloGM-PER-MOL,Kilogram per Mol,Unit,kg.mol-1|kg/mol,,,
http://qudt.org/vocab/unit/KiloGM-PER-MilliM,Kilogram Per Millimetre,Unit,kg.mm-1,,,
http://qudt.org/vocab/unit/KiloGM-PER-SEC,Kilogram per Second,Derived Unit|Unit,kg.s-1|kg/s,,,
http://qudt.org/vocab/unit/KiloGM-PER-SEC-M2,Kilogram Per Second Square Meter,Unit,kg.(s.m2)-1|kg.s-1.m-2)|kg/(s.m2),,,
http://qudt.org/vocab/unit/KiloGM-PER-SEC2,Kilogram per Square Second,Derived Unit|Unit,kg.s-2|kg/s2,,,
http://qudt.org/vocab/unit/KiloGM-SEC2,Kilogram Square Second,Derived Unit|Unit,kg.s2,,,
http://qudt.org/vocab/unit/KiloGM2-PER-SEC2,Square Kilograms per square second,Unit,kg2.s-2,,,
http://qudt.org/vocab/unit/KiloGM_F,Kilogram Force,Unit,kgf,,,
http://qudt.org/vocab/unit/KiloGM_F-M,Kilogram?force Metre,Unit,kgf.m,,,
http://qudt.org/vocab/unit/KiloGM_F-M-PER-CentiM2,Kilogram?force Metre Per Square Centimetre,Unit,kgf.m.cm-2,,,
http://qudt.org/vocab/unit/KiloGM_F-M-PER-SEC,Kilogram?force Metre Per Second,Unit,kgf.m.s-1,,,
http://qudt.org/vocab/unit/KiloGM_F-PER-CentiM2,Kilogram Force per Square Centimetre,Unit,kgf.cm-2,,,
http://qudt.org/vocab/unit/KiloGM_F-PER-M,Kilogram Force Metre,Unit,kgf.m,,,
http://qudt.org/vocab/unit/KiloGM_F-PER-M2,Kilogram Force Per Square Metre,Unit,kgf.m-2,,,
http://qudt.org/vocab/unit/KiloGM_F-PER-MilliM2,Kilogram Force Per Square Millimeter,Unit,kgf.mm-2,,,
http://qudt.org/vocab/unit/KiloHZ,Kilohertz,Derived Unit|Unit,kHz,,,
http://qudt.org/vocab/unit/KiloHZ-M,Kilohertz Metre,Unit,kHz.m,,,
http://qudt.org/vocab/unit/KiloJ,Kilojoule,Unit,kJ,,,
http://qudt.org/vocab/unit/KiloJ-PER-K,Kilojoule Per Kelvin,Unit,kJ.K-1|kJ/K,,,
http://qudt.org/vocab/unit/KiloJ-PER-KiloGM,Kilojoule Per Kilogram,Unit,kJ.kg-1|kJ/kg,,,
http://qudt.org/vocab/unit/KiloJ-PER-KiloGM-K,Kilojoule Per Kilogram Kelvin,Unit,kJ.(kg.K)-1|kJ.kg-1.K-1|kJ/(kg.K),,,
http://qudt.org/vocab/unit/KiloJ-PER-MOL,Kilojoule Per Mole,Unit,kJ.mol-1,,,
http://qudt.org/vocab/unit/KiloL,Kilolitre,Unit,kL,,,
http://qudt.org/vocab/unit/KiloL-PER-HR,Kilolitre Per Hour,Unit,kL.h-1,,,
http://qudt.org/vocab/unit/KiloLB_F-FT-PER-A,Pound Force Foot Per Ampere,Unit,[lbf_av].[ft_i].A-1,,,
http://qudt.org/vocab/unit/KiloLB_F-FT-PER-LB,Pound Force Foot Per Pound,Unit,[lbf_av].[ft_i].[lb_av]-1,,,
http://qudt.org/vocab/unit/KiloLB_F-PER-FT,Pound Force Per Foot,Unit,[lbf_av].[ft_i]-1,,,
http://qudt.org/vocab/unit/KiloLB_F-PER-IN2,Kilopound Force Per Square Inch,Unit,k[lbf_av].[sin_i]-1,,,
http://qudt.org/vocab/unit/KiloM,Kilometre ,Derived Unit|Unit,km,,,
http://qudt.org/vocab/unit/KiloM-PER-DAY,Kilometres per day,Unit,km.d-1,,,
http://qudt.org/vocab/unit/KiloM-PER-HR,Kilometre per Hour,Unit,km.h-1|km/h,,,
http://qudt.org/vocab/unit/KiloM-PER-SEC,Kilometer per Second,Unit,km.s-1|km/s,,,
http://qudt.org/vocab/unit/KiloM3-PER-SEC2,Cubic Kilometre per Square Second,Unit,km3.s-2|km3/s2,,,
http://qudt.org/vocab/unit/KiloMOL,Kilomole,Unit,kmol,,,
http://qudt.org/vocab/unit/KiloMOL-PER-HR,Kilomole Per Hour,Unit,kmol.h-1,,,
http://qudt.org/vocab/unit/KiloMOL-PER-M3,Kilomole Per Cubic Meter,Unit,kmol.m-3,,,
http://qudt.org/vocab/unit/KiloMOL-PER-MIN,Kilomole Per Minute,Unit,kmol.min-1,,,
http://qudt.org/vocab/unit/KiloMOL-PER-SEC,Kilomole Per Second,Unit,kmol.s-1,,,
http://qudt.org/vocab/unit/KiloN,Kilonewton,Unit,kN,,,
http://qudt.org/vocab/unit/KiloN-M,Kilonewton Metre,Unit,kN.m,,,
http://qudt.org/vocab/unit/KiloOHM,Kiloohm,Unit,kOhm,,,
http://qudt.org/vocab/unit/KiloP,Kilopond,Unit,kgf,,,
http://qudt.org/vocab/unit/KiloPA,Kilopascal,Derived Unit|Unit,kPa,,,
http://qudt.org/vocab/unit/KiloPA-M2-PER-GM,Kilopascal Square Meter per Gram,Unit,kPa.m2.g-1,,,
http://qudt.org/vocab/unit/KiloPA-PER-BAR,Kilopascal Per Bar,Unit,kPa.bar-1,,,
http://qudt.org/vocab/unit/KiloPA-PER-K,Kilopascal Per Kelvin,Unit,kPa.K-1,,,
http://qudt.org/vocab/unit/KiloPA-PER-MilliM,Kilopascal Per Millimeter,Unit,kPa.mm-1,,,
http://qudt.org/vocab/unit/KiloPA_A,Kilopascal Absolute,Derived Unit|Unit,kPa{absolute},,,
http://qudt.org/vocab/unit/KiloPOND,Kilopond,Unit,,,,
http://qudt.org/vocab/unit/KiloR,Kiloroentgen,Unit,kR,,,
http://qudt.org/vocab/unit/KiloS,Kilosiemens,Unit,kS,,,
http://qudt.org/vocab/unit/KiloS-PER-M,Kilosiemens Per Metre,Unit,kS.m-1,,,
http://qudt.org/vocab/unit/KiloSEC,kilosecond,Derived Unit|Unit,ks,,,
http://qudt.org/vocab/unit/KiloTONNE,,Named individual,,,,
http://qudt.org/vocab/unit/KiloTON_Metric,Metric KiloTON,Unit,kt,,,
http://qudt.org/vocab/unit/KiloV,Kilovolt,Unit,kV,,,
http://qudt.org/vocab/unit/KiloV-A,Kilovolt Ampere,Unit,kV.A,,,
http://qudt.org/vocab/unit/KiloV-A-HR,Kilovolt Ampere Hour,Unit,kV.A.h,,,
