OM label,OM ID
locust bean gum mass fraction,http://www.ontology-of-units-of-measure.org/resource/om-2/LocustBeanGumMassFraction
loss modulus,http://www.ontology-of-units-of-measure.org/resource/om-2/LossModulus
lumen per square metre,http://www.ontology-of-units-of-measure.org/resource/om-2/lumenPerSquareMetre
lumen per watt,http://www.ontology-of-units-of-measure.org/resource/om-2/lumenPerWatt
lumen second,http://www.ontology-of-units-of-measure.org/resource/om-2/lumenSecond-Time
luminance,http://www.ontology-of-units-of-measure.org/resource/om-2/Luminance
luminance dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/luminance-Dimension
luminosity function,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminosityFunction
luminous efficacy,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEfficacy
luminous efficacy dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/luminousEfficacy-Dimension
luminous efficacy unit,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEfficacyUnit
luminous energy,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEnergy
luminous energy dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/luminousEnergy-Dimension
luminous energy unit,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousEnergyUnit
luminous flux,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousFlux
luminous flux dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/luminousFlux-Dimension
luminous intensity,http://www.ontology-of-units-of-measure.org/resource/om-2/LuminousIntensity
luminous intensity dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/luminousIntensity-Dimension
luminous intensity, in a given direction, of a source that emits monochromatic radiation of frequency 540e12 hertz and that has a radiant intensity in that direction of 1/683 watt per steradian,http://www.ontology-of-units-of-measure.org/resource/om-2/luminousIntensityInAGivenDirectionOfASourceThatEmitsMonochromaticRadiationOfFrequency540e12HertzAndThatHasARadiantIntensityInThatDirectionOf1683WattPerSteradian
lux second,http://www.ontology-of-units-of-measure.org/resource/om-2/luxSecond-Time
magnetic Reynolds number,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticReynoldsNumber
magnetic Reynolds number unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticReynoldsNumberUnit
magnetic field,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticField
magnetic field dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticField-Dimension
magnetic field unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFieldUnit
magnetic flux,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFlux
magnetic flux density,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity
magnetic flux density dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/magneticFluxDensity-Dimension
magnetic flux dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/magneticFlux-Dimension
magnetomotive force,http://www.ontology-of-units-of-measure.org/resource/om-2/MagnetomotiveForce
magnetomotive force unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MagnetomotiveForceUnit
magnitude,http://www.ontology-of-units-of-measure.org/resource/om-2/Magnitude
magnitude,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude
magnitude at maximum brightness,http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMaximumBrightness
magnitude at minimum brightness,http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMinimumBrightness
magnitude per second (angle) squared,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitudePerSecond-AngleSquared
magnitude unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeUnit
manual firmness,http://www.ontology-of-units-of-measure.org/resource/om-2/ManualFirmness
mass,http://www.ontology-of-units-of-measure.org/resource/om-2/Mass
mass dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/mass-Dimension
mass flow,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFlow
mass flow dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/massFlow-Dimension
mass flow unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFlowUnit
mass fraction,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFraction
mass fraction unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFractionUnit
mass of the international prototype of the kilogram,http://www.ontology-of-units-of-measure.org/resource/om-2/massOfTheInternationalPrototypeOfTheKilogram
maximum,http://www.ontology-of-units-of-measure.org/resource/om-2/maximum
maxwell,http://www.ontology-of-units-of-measure.org/resource/om-2/maxwell
measure,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure
mebi,http://www.ontology-of-units-of-measure.org/resource/om-2/mebi
mebibit,http://www.ontology-of-units-of-measure.org/resource/om-2/mebibit
mechanics,http://www.ontology-of-units-of-measure.org/resource/om-2/mechanics
median,http://www.ontology-of-units-of-measure.org/resource/om-2/median
megaampere,http://www.ontology-of-units-of-measure.org/resource/om-2/megaampere
megabecquerel,http://www.ontology-of-units-of-measure.org/resource/om-2/megabecquerel
megabit,http://www.ontology-of-units-of-measure.org/resource/om-2/megabit
megacandela,http://www.ontology-of-units-of-measure.org/resource/om-2/megacandela
megacoulomb,http://www.ontology-of-units-of-measure.org/resource/om-2/megacoulomb
megaelectronvolt,http://www.ontology-of-units-of-measure.org/resource/om-2/megaelectronvolt
megaerg,http://www.ontology-of-units-of-measure.org/resource/om-2/megaerg
megaeuro,http://www.ontology-of-units-of-measure.org/resource/om-2/megaeuro
megaeuro per megatonne,http://www.ontology-of-units-of-measure.org/resource/om-2/megaeuroPerMegatonne
megaeuro per megawatt,http://www.ontology-of-units-of-measure.org/resource/om-2/megaeuroPerMegawatt
megaeuro per petajoule,http://www.ontology-of-units-of-measure.org/resource/om-2/megaeuroPerPetajoule
megafarad,http://www.ontology-of-units-of-measure.org/resource/om-2/megafarad
megagram,http://www.ontology-of-units-of-measure.org/resource/om-2/megagram
megagram per litre,http://www.ontology-of-units-of-measure.org/resource/om-2/megagramPerLitre
megagray,http://www.ontology-of-units-of-measure.org/resource/om-2/megagray
megahenry,http://www.ontology-of-units-of-measure.org/resource/om-2/megahenry
megajoule,http://www.ontology-of-units-of-measure.org/resource/om-2/megajoule
megajoule per square metre,http://www.ontology-of-units-of-measure.org/resource/om-2/megajoulePerSquareMetre
megajoule per square metre day,http://www.ontology-of-units-of-measure.org/resource/om-2/megajoulePerSquareMetreDay
megakatal,http://www.ontology-of-units-of-measure.org/resource/om-2/megakatal
megakelvin,http://www.ontology-of-units-of-measure.org/resource/om-2/megakelvin
megalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/megalitre
megalumen,http://www.ontology-of-units-of-measure.org/resource/om-2/megalumen
megalux,http://www.ontology-of-units-of-measure.org/resource/om-2/megalux
megametre,http://www.ontology-of-units-of-measure.org/resource/om-2/megametre
megametre per kilojoule,http://www.ontology-of-units-of-measure.org/resource/om-2/megametrePerKilojoule
megametre per second,http://www.ontology-of-units-of-measure.org/resource/om-2/megametrePerSecond-Time
megametre per second squared,http://www.ontology-of-units-of-measure.org/resource/om-2/megametrePerSecond-TimeSquared
megamolair,http://www.ontology-of-units-of-measure.org/resource/om-2/megamolair
megamole,http://www.ontology-of-units-of-measure.org/resource/om-2/megamole
megamole per litre,http://www.ontology-of-units-of-measure.org/resource/om-2/megamolePerLitre
megamole per metre,http://www.ontology-of-units-of-measure.org/resource/om-2/megamolePerMetre
meganewton,http://www.ontology-of-units-of-measure.org/resource/om-2/meganewton
megaparsec,http://www.ontology-of-units-of-measure.org/resource/om-2/megaparsec
megapascal,http://www.ontology-of-units-of-measure.org/resource/om-2/megapascal
megasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/megasecond-Time
megasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/megasecond-TimeSquared
megasiemens,http://www.ontology-of-units-of-measure.org/resource/om-2/megasiemens
megasievert,http://www.ontology-of-units-of-measure.org/resource/om-2/megasievert
megatesla,http://www.ontology-of-units-of-measure.org/resource/om-2/megatesla
megatonne,http://www.ontology-of-units-of-measure.org/resource/om-2/megatonne
megawatt,http://www.ontology-of-units-of-measure.org/resource/om-2/megawatt
megawatt hour,http://www.ontology-of-units-of-measure.org/resource/om-2/megawattHour
megaweber,http://www.ontology-of-units-of-measure.org/resource/om-2/megaweber
megohm,http://www.ontology-of-units-of-measure.org/resource/om-2/megohm
metallicity,http://www.ontology-of-units-of-measure.org/resource/om-2/Metallicity
metre kelvin,http://www.ontology-of-units-of-measure.org/resource/om-2/metreKelvin
metre kilogram,http://www.ontology-of-units-of-measure.org/resource/om-2/metreKilogram
metre kilogram per second,http://www.ontology-of-units-of-measure.org/resource/om-2/metreKilogramPerSecond-Time
metre kilogram per second squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metreKilogramPerSecond-TimeSquared
metre of mercury,http://www.ontology-of-units-of-measure.org/resource/om-2/metreOfMercury
metre per attosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerAttosecond-Time
metre per attosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerAttosecond-TimeSquared
metre per centisecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerCentisecond-Time
metre per centisecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerCentisecond-TimeSquared
metre per cubic metre,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerCubicMetre
metre per day,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDay
metre per decasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecasecond-Time
metre per decasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecasecond-TimeSquared
metre per decisecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecisecond-Time
metre per decisecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecisecond-TimeSquared
metre per exasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-Time
metre per exasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-TimeSquared
metre per femtosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerFemtosecond-Time
metre per femtosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerFemtosecond-TimeSquared
metre per gigasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerGigasecond-Time
metre per gigasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerGigasecond-TimeSquared
metre per hectosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerHectosecond-Time
metre per hectosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerHectosecond-TimeSquared
metre per kilosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerKilosecond-Time
metre per kilosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerKilosecond-TimeSquared
metre per megasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMegasecond-Time
metre per megasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMegasecond-TimeSquared
metre per metre,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMetre
metre per microsecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMicrosecond-Time
metre per microsecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMicrosecond-TimeSquared
metre per millisecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMillisecond-Time
metre per millisecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMillisecond-TimeSquared
metre per nanosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerNanosecond-Time
metre per nanosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerNanosecond-TimeSquared
metre per petasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPetasecond-Time
metre per petasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPetasecond-TimeSquared
metre per picosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPicosecond-Time
metre per picosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPicosecond-TimeSquared
metre per prefixed second (time),http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time
metre per prefixed second (time) squared,http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared
metre per second per metre,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerSecond-TimePerMetre
metre per second squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerSecond-TimeSquared
metre per terasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerTerasecond-Time
metre per terasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerTerasecond-TimeSquared
metre per yoctosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYoctosecond-Time
metre per yoctosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYoctosecond-TimeSquared
metre per yottasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYottasecond-Time
metre per yottasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYottasecond-TimeSquared
metre per zeptosecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZeptosecond-Time
metre per zeptosecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZeptosecond-TimeSquared
metre per zettasecond,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZettasecond-Time
metre per zettasecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZettasecond-TimeSquared
metre-kilogram-second-ampere system of units,http://www.ontology-of-units-of-measure.org/resource/om-2/metre-Kilogram-Second-AmpereSystemOfUnits
microbar,http://www.ontology-of-units-of-measure.org/resource/om-2/microbar
microbecquerel,http://www.ontology-of-units-of-measure.org/resource/om-2/microbecquerel
microcandela,http://www.ontology-of-units-of-measure.org/resource/om-2/microcandela
microcoulomb,http://www.ontology-of-units-of-measure.org/resource/om-2/microcoulomb
microdegree Celsius,http://www.ontology-of-units-of-measure.org/resource/om-2/microdegreeCelsius
microfarad,http://www.ontology-of-units-of-measure.org/resource/om-2/microfarad
microgram per cubic centimetre,http://www.ontology-of-units-of-measure.org/resource/om-2/microgramPerCubicCentimetre
microgram per hectogram,http://www.ontology-of-units-of-measure.org/resource/om-2/microgramPerHectogram
microgram per joule,http://www.ontology-of-units-of-measure.org/resource/om-2/microgramPerJoule
microgram per square metre second,http://www.ontology-of-units-of-measure.org/resource/om-2/microgramPerSquareMetreSecond-Time
microhenry,http://www.ontology-of-units-of-measure.org/resource/om-2/microhenry
microhertz,http://www.ontology-of-units-of-measure.org/resource/om-2/microhertz
microjoule,http://www.ontology-of-units-of-measure.org/resource/om-2/microjoule
microkatal,http://www.ontology-of-units-of-measure.org/resource/om-2/microkatal
microkelvin,http://www.ontology-of-units-of-measure.org/resource/om-2/microkelvin
microlumen,http://www.ontology-of-units-of-measure.org/resource/om-2/microlumen
microlux,http://www.ontology-of-units-of-measure.org/resource/om-2/microlux
micromagnitude,http://www.ontology-of-units-of-measure.org/resource/om-2/micromagnitude
micrometre per second,http://www.ontology-of-units-of-measure.org/resource/om-2/micrometrePerSecond-Time
micrometre per second squared,http://www.ontology-of-units-of-measure.org/resource/om-2/micrometrePerSecond-TimeSquared
micromolair,http://www.ontology-of-units-of-measure.org/resource/om-2/micromolair
micromole per metre,http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerMetre
micromole per mole,http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerMole
micromole per second,http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerSecond-Time
micromole per second gram,http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerSecond-TimeGram
micronewton,http://www.ontology-of-units-of-measure.org/resource/om-2/micronewton
micronewton metre,http://www.ontology-of-units-of-measure.org/resource/om-2/micronewtonMetre
microohm,http://www.ontology-of-units-of-measure.org/resource/om-2/microohm
micropascal,http://www.ontology-of-units-of-measure.org/resource/om-2/micropascal
microradian,http://www.ontology-of-units-of-measure.org/resource/om-2/microradian
microsecond (angle),http://www.ontology-of-units-of-measure.org/resource/om-2/microsecond-Angle
microsecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/microsecond-TimeSquared
microsiemens,http://www.ontology-of-units-of-measure.org/resource/om-2/microsiemens
microsteradian,http://www.ontology-of-units-of-measure.org/resource/om-2/microsteradian
microtesla,http://www.ontology-of-units-of-measure.org/resource/om-2/microtesla
microwatt,http://www.ontology-of-units-of-measure.org/resource/om-2/microwatt
microweber,http://www.ontology-of-units-of-measure.org/resource/om-2/microweber
mil (angle),http://www.ontology-of-units-of-measure.org/resource/om-2/mil-Angle
mile (US survey),http://www.ontology-of-units-of-measure.org/resource/om-2/mile-USSurvey
mile (statute),http://www.ontology-of-units-of-measure.org/resource/om-2/mile-Statute
mile (statute) per hour,http://www.ontology-of-units-of-measure.org/resource/om-2/mile-StatutePerHour
milliampere hour,http://www.ontology-of-units-of-measure.org/resource/om-2/milliampereHour
millibar,http://www.ontology-of-units-of-measure.org/resource/om-2/millibar
millibecquerel,http://www.ontology-of-units-of-measure.org/resource/om-2/millibecquerel
millicandela,http://www.ontology-of-units-of-measure.org/resource/om-2/millicandela
millicoulomb,http://www.ontology-of-units-of-measure.org/resource/om-2/millicoulomb
millidegree Celsius,http://www.ontology-of-units-of-measure.org/resource/om-2/millidegreeCelsius
millifarad,http://www.ontology-of-units-of-measure.org/resource/om-2/millifarad
milligauss,http://www.ontology-of-units-of-measure.org/resource/om-2/milligauss
milligram RAE,http://www.ontology-of-units-of-measure.org/resource/om-2/milligramRAE
milligram per cubic metre,http://www.ontology-of-units-of-measure.org/resource/om-2/milligramPerCubicmetre
milligram per day,http://www.ontology-of-units-of-measure.org/resource/om-2/milligramPerDay
milligram per hectogram,http://www.ontology-of-units-of-measure.org/resource/om-2/milligramPerHectogram
milligram per kilometre,http://www.ontology-of-units-of-measure.org/resource/om-2/milligramPerKilometre
millihenry,http://www.ontology-of-units-of-measure.org/resource/om-2/millihenry
millihertz,http://www.ontology-of-units-of-measure.org/resource/om-2/millihertz
millijoule,http://www.ontology-of-units-of-measure.org/resource/om-2/millijoule
millikatal,http://www.ontology-of-units-of-measure.org/resource/om-2/millikatal
millikelvin,http://www.ontology-of-units-of-measure.org/resource/om-2/millikelvin
millilumen,http://www.ontology-of-units-of-measure.org/resource/om-2/millilumen
millilux,http://www.ontology-of-units-of-measure.org/resource/om-2/millilux
millimagnitude,http://www.ontology-of-units-of-measure.org/resource/om-2/millimagnitude
millimetre,http://www.ontology-of-units-of-measure.org/resource/om-2/millimetre
millimetre of mercury,http://www.ontology-of-units-of-measure.org/resource/om-2/millimetreOfMercury
millimetre per day,http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerDay
millimetre per hour,http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerHour
millimetre per second,http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerSecond-Time
millimetre per second squared,http://www.ontology-of-units-of-measure.org/resource/om-2/millimetrePerSecond-TimeSquared
millimolair,http://www.ontology-of-units-of-measure.org/resource/om-2/millimolair
millimole per litre,http://www.ontology-of-units-of-measure.org/resource/om-2/millimolePerLitre
millimole per metre,http://www.ontology-of-units-of-measure.org/resource/om-2/millimolePerMetre
millinewton,http://www.ontology-of-units-of-measure.org/resource/om-2/millinewton
millinewton metre,http://www.ontology-of-units-of-measure.org/resource/om-2/millinewtonMetre
milliohm,http://www.ontology-of-units-of-measure.org/resource/om-2/milliohm
millipascal,http://www.ontology-of-units-of-measure.org/resource/om-2/millipascal
milliradian,http://www.ontology-of-units-of-measure.org/resource/om-2/milliradian
millisecond (angle),http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-Angle
millisecond (angle) per year,http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-AnglePerYear
millisecond squared,http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-TimeSquared
millisteradian,http://www.ontology-of-units-of-measure.org/resource/om-2/millisteradian
millitesla,http://www.ontology-of-units-of-measure.org/resource/om-2/millitesla
milliwatt,http://www.ontology-of-units-of-measure.org/resource/om-2/milliwatt
milliweber,http://www.ontology-of-units-of-measure.org/resource/om-2/milliweber
minimum,http://www.ontology-of-units-of-measure.org/resource/om-2/minimum
minute (angle),http://www.ontology-of-units-of-measure.org/resource/om-2/minute-Angle
minute (hour angle),http://www.ontology-of-units-of-measure.org/resource/om-2/minute-HourAngle
minute (sidereal),http://www.ontology-of-units-of-measure.org/resource/om-2/minute-Sidereal
moderated starch mass fraction,http://www.ontology-of-units-of-measure.org/resource/om-2/ModeratedStarchMassFraction
modulus of elasticity,http://www.ontology-of-units-of-measure.org/resource/om-2/ModulusOfElasticity
molair,http://www.ontology-of-units-of-measure.org/resource/om-2/molair
molality,http://www.ontology-of-units-of-measure.org/resource/om-2/Molality
molality unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MolalityUnit
molar energy,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarEnergy
molar energy dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/molarEnergy-Dimension
molar energy unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarEnergyUnit
molar entropy,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarEntropy
molar entropy unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarEntropyUnit
molar entropy, molar heat capacity, or gas constant dimension,http://www.ontology-of-units-of-measure.org/resource/om-2/molarEntropyOrMolarHeatCapacityOrGasConstant-Dimension
molar heat capacity,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarHeatCapacity
molar heat capacity unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarHeatCapacityUnit
molar mass,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarMass
molar volume,http://www.ontology-of-units-of-measure.org/resource/om-2/MolarVolume
mole micrometre,http://www.ontology-of-units-of-measure.org/resource/om-2/moleMicrometre
mole micrometre reciprocal square centimetre,http://www.ontology-of-units-of-measure.org/resource/om-2/moleMicrometreReciprocalSquareCentimetre
mole micrometre reciprocal square centimetre reciprocal second,http://www.ontology-of-units-of-measure.org/resource/om-2/moleMicrometreReciprocalSquareCentimetreReciprocalSecond-Time
mole per attolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerAttolitre
mole per attometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerAttometre
mole per centilitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerCentilitre
mole per centimetre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerCentimetre
mole per cubic metre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerCubicmetre
mole per decalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerDecalitre
mole per decametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerDecametre
mole per decilitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerDecilitre
mole per decimetre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerDecimetre
mole per exalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerExalitre
mole per exametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerExametre
mole per femtolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerFemtolitre
mole per femtometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerFemtometre
mole per gigalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerGigalitre
mole per gigametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerGigametre
mole per hectolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerHectolitre
mole per hectometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerHectometre
mole per kilogram,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerKilogram
mole per kilolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerKilolitre
mole per kilometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerKilometre
mole per litre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerLitre
mole per megalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMegalitre
mole per megametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePermegametre
mole per metre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMetre
mole per microlitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMicrolitre
mole per micrometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMicrometre
mole per millilitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMillilitre
mole per millimetre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMillimetre
mole per mole,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerMole
mole per nanolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerNanolitre
mole per nanometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerNanometre
mole per petalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerPetalitre
mole per petametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerPetametre
mole per picolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerPicolitre
mole per picometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerPicometre
mole per prefixed litre,http://www.ontology-of-units-of-measure.org/resource/om-2/MolePerPrefixedLitre
mole per prefixed metre,http://www.ontology-of-units-of-measure.org/resource/om-2/MolePerPrefixedMetre
mole per second,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerSecond-Time
mole per teralitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerTeralitre
mole per terametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerTerametre
mole per yoctolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerYoctolitre
mole per yoctometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerYoctometre
mole per yottalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerYottalitre
mole per yottametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerYottametre
mole per zeptolitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerZeptolitre
mole per zeptometre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerZeptometre
mole per zettalitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerZettalitre
mole per zettametre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerZettametre
moment of force,http://www.ontology-of-units-of-measure.org/resource/om-2/MomentOfForce
moment of force unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MomentOfForceUnit
moment of inertia,http://www.ontology-of-units-of-measure.org/resource/om-2/MomentOfInertia
moment of inertia unit,http://www.ontology-of-units-of-measure.org/resource/om-2/MomentOfInertiaUnit
momentum,http://www.ontology-of-units-of-measure.org/resource/om-2/Momentum
mustard powder mass fraction,http://www.ontology-of-units-of-measure.org/resource/om-2/MustardPowderMassFraction
nanoampere,http://www.ontology-of-units-of-measure.org/resource/om-2/nanoampere
nanobecquerel,http://www.ontology-of-units-of-measure.org/resource/om-2/nanobecquerel
nanocandela,http://www.ontology-of-units-of-measure.org/resource/om-2/nanocandela
nanocoulomb,http://www.ontology-of-units-of-measure.org/resource/om-2/nanocoulomb
nanodegree Celsius,http://www.ontology-of-units-of-measure.org/resource/om-2/nanodegreeCelsius
nanofarad,http://www.ontology-of-units-of-measure.org/resource/om-2/nanofarad
nanogram per litre,http://www.ontology-of-units-of-measure.org/resource/om-2/nanogramPerLitre
nanohenry,http://www.ontology-of-units-of-measure.org/resource/om-2/nanohenry
nanohertz,http://www.ontology-of-units-of-measure.org/resource/om-2/nanohertz
nanojoule,http://www.ontology-of-units-of-measure.org/resource/om-2/nanojoule
nanokatal,http://www.ontology-of-units-of-measure.org/resource/om-2/nanokatal
