QUDT label,QUDT ID
Ampere per Radian,http://qudt.org/vocab/unit/A-PER-RAD
Ampere per Square Metre,http://qudt.org/vocab/unit/A-PER-M2
Ampere per Square Metre Square Kelvin,http://qudt.org/vocab/unit/A-PER-M2-K2
Angle,http://qudt.org/vocab/quantitykind/Angle
Angular Acceleration,http://qudt.org/vocab/quantitykind/AngularAcceleration
Angular Cross-section,http://qudt.org/vocab/quantitykind/AngularCrossSection
Angular Impulse,http://qudt.org/vocab/quantitykind/AngularImpulse
Angular Momentum,http://qudt.org/vocab/quantitykind/AngularMomentum
Angular Velocity,http://qudt.org/vocab/quantitykind/AngularVelocity
Angular Wavenumber,http://qudt.org/vocab/quantitykind/AngularWavenumber
ArcMinute,http://qudt.org/vocab/unit/ARCMIN
ArcSecond,http://qudt.org/vocab/unit/ARCSEC
Area,http://qudt.org/vocab/quantitykind/Area
Area Angle,http://qudt.org/vocab/quantitykind/AreaAngle
Area Ratio,http://qudt.org/vocab/quantitykind/AreaRatio
Area Temperature,http://qudt.org/vocab/quantitykind/AreaTemperature
Area Thermal Expansion,http://qudt.org/vocab/quantitykind/AreaThermalExpansion
Area Time,http://qudt.org/vocab/quantitykind/AreaTime
Area Time Temperature,http://qudt.org/vocab/quantitykind/AreaTimeTemperature
Area per Time,http://qudt.org/vocab/quantitykind/AreaPerTime
Argentine Peso,http://qudt.org/vocab/unit/ARS
Armenian Dram,http://qudt.org/vocab/unit/AMD
Aruban Guilder,http://qudt.org/vocab/unit/AWG
Assay Ton,http://qudt.org/vocab/unit/TON_Assay
Atom Scattering Factor,http://qudt.org/vocab/quantitykind/AtomScatteringFactor
Atomic mass unit,http://qudt.org/vocab/unit/AMU
Attenuation Coefficient,http://qudt.org/vocab/quantitykind/AttenuationCoefficient
AttoCoulomb,http://qudt.org/vocab/unit/AttoC
Attofarad,http://qudt.org/vocab/unit/AttoFARAD
Attojoule,http://qudt.org/vocab/unit/AttoJ
Attojoule Second,http://qudt.org/vocab/unit/AttoJ-SEC
Australian Dollar,http://qudt.org/vocab/unit/AUD
Average Logarithmic Energy Decrement,http://qudt.org/vocab/quantitykind/AverageLogarithmicEnergyDecrement
Azerbaijanian Manat,http://qudt.org/vocab/unit/AZN
BTU (IT) Foot per Square Foot Hour Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-FT-PER-FT2-HR-DEG_F
BTU (IT) Inch per Square Foot Second Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-SEC-DEG_F
BTU (IT) per Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-PER-DEG_F
BTU (TH) Foot per Square Foot Hour Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_TH-FT-PER-FT2-HR-DEG_F
BTU (TH) Inch per Square Foot Hour Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_TH-IN-PER-FT2-HR-DEG_F
BTU (TH) Inch per Square Foot Second Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_TH-IN-PER-FT2-SEC-DEG_F
BTU Foot,http://qudt.org/vocab/unit/BTU_IT-FT
BTU Inch,http://qudt.org/vocab/unit/BTU_IT-IN
BTU per Degree Rankine,http://qudt.org/vocab/unit/BTU_IT-PER-DEG_R
BTU per Hour,http://qudt.org/vocab/unit/BTU_IT-PER-HR
BTU per Hour Square Foot,http://qudt.org/vocab/unit/BTU_IT-PER-HR-FT2
BTU per Pound Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-PER-LB-DEG_F
BTU per Pound Degree Rankine,http://qudt.org/vocab/unit/BTU_IT-PER-LB-DEG_R
BTU per Pound Mole,http://qudt.org/vocab/unit/BTU_IT-PER-LB-MOL
BTU per Pound Mole Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-PER-MOL-DEG_F
BTU per Second,http://qudt.org/vocab/unit/BTU_IT-PER-SEC
BTU per Second Square Foot,http://qudt.org/vocab/unit/BTU_IT-PER-SEC-FT2
BTU per Square Foot,http://qudt.org/vocab/unit/BTU_IT-PER-FT2
BTU per Square Foot Hour Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-PER-FT2-HR-DEG_F
BTU per Square Foot Second Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-PER-FT2-SEC-DEG_F
BTU-IT-PER-lb,http://qudt.org/vocab/unit/BTU_IT-PER-LB
Bahamian Dollar,http://qudt.org/vocab/unit/BSD
Bahraini Dinar,http://qudt.org/vocab/unit/BHD
Baht,http://qudt.org/vocab/unit/THB
Balboa,http://qudt.org/vocab/unit/PAB
Ban,http://qudt.org/vocab/unit/BAN
Bangladeshi Taka,http://qudt.org/vocab/unit/BDT
Bar,http://qudt.org/vocab/unit/BAR
Bar Cubic Metre Per Second,http://qudt.org/vocab/unit/BAR-M3-PER-SEC
Bar Litre Per Second,http://qudt.org/vocab/unit/BAR-L-PER-SEC
Bar Per Bar,http://qudt.org/vocab/unit/BAR-PER-BAR
Bar Per Kelvin,http://qudt.org/vocab/unit/BAR-PER-K
Barad,http://qudt.org/vocab/unit/BARAD
Barbados Dollar,http://qudt.org/vocab/unit/BBD
Barn,http://qudt.org/vocab/unit/BARN
Barrel,http://qudt.org/vocab/unit/BBL
Barrel (UK Petroleum),http://qudt.org/vocab/unit/BBL_UK_PET
Barrel (UK Petroleum) Per Day,http://qudt.org/vocab/unit/BBL_UK_PET-PER-DAY
Barrel (UK Petroleum) Per Hour,http://qudt.org/vocab/unit/BBL_UK_PET-PER-HR
Barrel (UK Petroleum) Per Minute,http://qudt.org/vocab/unit/BBL_UK_PET-PER-MIN
Barrel (UK Petroleum) Per Second,http://qudt.org/vocab/unit/BBL_UK_PET-PER-SEC
Barrel (US Petroleum) Per Hour,http://qudt.org/vocab/unit/BBL_US_PET-PER-HR
Barrel (US Petroleum) Per Second,http://qudt.org/vocab/unit/BBL_US_PET-PER-SEC
Barrel (US),http://qudt.org/vocab/unit/BBL_US
Barrel (US) Per Day,http://qudt.org/vocab/unit/BBL_US-PER-DAY
Barrel (US) Per Minute,http://qudt.org/vocab/unit/BBL_US-PER-MIN
Barye,http://qudt.org/vocab/unit/BARYE
Beaufort,http://qudt.org/vocab/unit/BFT
Becquerel per Cubic Meter,http://qudt.org/vocab/unit/BQ-PER-M3
Becquerel per Kilogram,http://qudt.org/vocab/unit/BQ-PER-KiloGM
Becquerel per Square Meter,http://qudt.org/vocab/unit/BQ-PER-M2
Becquerels per litre,http://qudt.org/vocab/unit/BQ-PER-L
Becquerels second per cubic metre,http://qudt.org/vocab/unit/BQ-SEC-PER-M3
Bel,http://qudt.org/vocab/unit/B
Belarussian Ruble,http://qudt.org/vocab/unit/BYR
Belize Dollar,http://qudt.org/vocab/unit/BelizeDollar
Bermuda Dollar,http://qudt.org/vocab/unit/BermudaDollar
Binding Fraction,http://qudt.org/vocab/quantitykind/BindingFraction
Biot,http://qudt.org/vocab/unit/BIOT
Bit per Second,http://qudt.org/vocab/unit/BIT-PER-SEC
Blood Glucose Level,http://qudt.org/vocab/quantitykind/BloodGlucoseLevel
Board Foot,http://qudt.org/vocab/unit/FBM
Body Mass Index,http://qudt.org/vocab/quantitykind/BodyMassIndex
Boiler Horsepower,http://qudt.org/vocab/unit/HP_Boiler
Bolivian Mvdol (Funds code),http://qudt.org/vocab/unit/BolivianMvdol
Boliviano,http://qudt.org/vocab/unit/Boliviano
Brazilian Real,http://qudt.org/vocab/unit/BrazilianReal
Breath per Minute,http://qudt.org/vocab/unit/BREATH-PER-MIN
British Thermal Unit (IT) Per Cubic Foot,http://qudt.org/vocab/unit/BTU_IT-PER-FT3
British Thermal Unit (International Definition),http://qudt.org/vocab/unit/BTU_IT
British Thermal Unit (TH) Per Cubic Foot,http://qudt.org/vocab/unit/BTU_TH-PER-FT3
British Thermal Unit (TH) Per Pound,http://qudt.org/vocab/unit/BTU_TH-PER-LB
British Thermal Unit (Thermochemical Definition),http://qudt.org/vocab/unit/BTU_TH
British Thermal Unit (international Table) Inch Per Hour Square Foot Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-HR-DEG_F
British Thermal Unit (international Table) Inch Per Hour Square Foot degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-IN-PER-HR-FT2-DEG_F
British Thermal Unit (international Table) Inch Per Second Square Foot degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-IN-PER-SEC-FT2-DEG_F
British Thermal Unit (international Table) Per Hour Square Foot degree Rankine,http://qudt.org/vocab/unit/BTU_IT-PER-HR-FT2-DEG_R
British Thermal Unit (international Table) Per Minute,http://qudt.org/vocab/unit/BTU_IT-PER-MIN
British Thermal Unit (international Table) Per Pound,http://qudt.org/vocab/unit/BTU_IT-PER-LB_F
British Thermal Unit (international Table) Per Pound Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_IT-PER-LB_F-DEG_F
British Thermal Unit (international Table) Per Pound Degree Rankine,http://qudt.org/vocab/unit/BTU_IT-PER-LB_F-DEG_R
British Thermal Unit (international Table) Per Second Foot Degree Rankine,http://qudt.org/vocab/unit/BTU_IT-PER-SEC-FT-DEG_R
British Thermal Unit (international Table) Per Second Square Foot degree Rankine,http://qudt.org/vocab/unit/BTU_IT-PER-SEC-FT2-DEG_R
British Thermal Unit (mean),http://qudt.org/vocab/unit/BTU_MEAN
British Thermal Unit (thermochemical) Foot Per Hour Square Foot degree Fahrenheit,http://qudt.org/vocab/unit/BTU_TH-FT-PER-HR-FT2-DEG_F
British Thermal Unit (thermochemical) Per Hour,http://qudt.org/vocab/unit/BTU_TH-PER-HR
British Thermal Unit (thermochemical) Per Minute,http://qudt.org/vocab/unit/BTU_TH-PER-MIN
British Thermal Unit (thermochemical) Per Pound Degree Fahrenheit,http://qudt.org/vocab/unit/BTU_TH-PER-LB-DEG_F
British Thermal Unit (thermochemical) Per Second,http://qudt.org/vocab/unit/BTU_TH-PER-SEC
Brunei Dollar,http://qudt.org/vocab/unit/BruneiDollar
Bulgarian Lev,http://qudt.org/vocab/unit/BulgarianLev
Bulk Modulus,http://qudt.org/vocab/quantitykind/BulkModulus
Burundian Franc,http://qudt.org/vocab/unit/BurundianFranc
Bushel (UK) Per Day,http://qudt.org/vocab/unit/BU_UK-PER-DAY
Bushel (UK) Per Hour,http://qudt.org/vocab/unit/BU_UK-PER-HR
Bushel (UK) Per Minute,http://qudt.org/vocab/unit/BU_UK-PER-MIN
Bushel (UK) Per Second,http://qudt.org/vocab/unit/BU_UK-PER-SEC
Bushel (US Dry) Per Day,http://qudt.org/vocab/unit/BU_US_DRY-PER-DAY
Bushel (US Dry) Per Hour,http://qudt.org/vocab/unit/BU_US_DRY-PER-HR
Bushel (US Dry) Per Minute,http://qudt.org/vocab/unit/BU_US_DRY-PER-MIN
Bushel (US Dry) Per Second,http://qudt.org/vocab/unit/BU_US_DRY-PER-SEC
CFA Franc BCEAO,http://qudt.org/vocab/unit/XOF
CFA Franc BEAC,http://qudt.org/vocab/unit/XAF
CFP franc,http://qudt.org/vocab/unit/XPF
CGS System of Units,http://qudt.org/vocab/sou/SOU_CGS
CGS System of Units - EMU,http://qudt.org/vocab/sou/SOU_CGS-EMU
CGS System of Units - Gaussian,http://qudt.org/vocab/sou/SOU_CGS-GAUSS
CGS System of Units ESU,http://qudt.org/vocab/sou/SOU_CGS-ESU
Calorie (15 Degrees C),http://qudt.org/vocab/unit/CAL_15_DEG_C
Calorie (international Table) Per Gram,http://qudt.org/vocab/unit/CAL_IT-PER-GM
Calorie (international Table) Per Gram Degree Celsius,http://qudt.org/vocab/unit/CAL_IT-PER-GM-DEG_C
Calorie (international Table) Per Gram Kelvin,http://qudt.org/vocab/unit/CAL_IT-PER-GM-K
Calorie (international Table) Per Second Centimeter Kelvin,http://qudt.org/vocab/unit/CAL_IT-PER-SEC-CentiM-K
Calorie (international Table) Per Second Square Centimetre kelvin,http://qudt.org/vocab/unit/CAL_IT-PER-SEC-CentiM2-K
Calorie (mean),http://qudt.org/vocab/unit/CAL_MEAN
Calorie (thermochemical) Per Centimetre Second Degree Celsius,http://qudt.org/vocab/unit/CAL_TH-PER-CentiM-SEC-DEG_C
Calorie (thermochemical) Per Gram,http://qudt.org/vocab/unit/CAL_TH-PER-GM
Calorie (thermochemical) Per Gram Degree Celsius,http://qudt.org/vocab/unit/CAL_TH-PER-GM-DEG_C
Calorie (thermochemical) Per Gram Kelvin,http://qudt.org/vocab/unit/CAL_TH-PER-GM-K
Calorie (thermochemical) Per Minute,http://qudt.org/vocab/unit/CAL_TH-PER-MIN
Calorie (thermochemical) Per Second,http://qudt.org/vocab/unit/CAL_TH-PER-SEC
Calorie (thermochemical) Per Second Centimetre Kelvin,http://qudt.org/vocab/unit/CAL_TH-PER-SEC-CentiM-K
Calorie (thermochemical) Per Second Square Centimeter kelvin,http://qudt.org/vocab/unit/CAL_TH-PER-SEC-CentiM2-K
Calorie per Gram Degree Celsius,http://qudt.org/vocab/unit/KiloCAL-PER-GM-DEG_C
Canadian Dollar,http://qudt.org/vocab/unit/CAD
Candela per Square Inch,http://qudt.org/vocab/unit/CD-PER-IN2
Candlepower,http://qudt.org/vocab/unit/CP
Canonical Partition Function,http://qudt.org/vocab/quantitykind/CanonicalPartitionFunction
Capacitance,http://qudt.org/vocab/quantitykind/Capacitance
Cape Verde Escudo,http://qudt.org/vocab/unit/CapeVerdeEscudo
Carat,http://qudt.org/vocab/unit/CARAT
Cases per 1000 individuals per year,http://qudt.org/vocab/unit/CASES-PER-1000I-YR
Catalytic Activity,http://qudt.org/vocab/quantitykind/CatalyticActivity
Cayman Islands Dollar,http://qudt.org/vocab/unit/CaymanIslandsDollar
Cedi,http://qudt.org/vocab/unit/Cedi
Celsius temperature,http://qudt.org/vocab/quantitykind/CelsiusTemperature
CentiCoulomb,http://qudt.org/vocab/unit/CentiC
Centibar,http://qudt.org/vocab/unit/CentiBAR
Centigram,http://qudt.org/vocab/unit/CentiGM
Centilitre,http://qudt.org/vocab/unit/CentiL
Centimeter Of Mercury,http://qudt.org/vocab/unit/CentiM_HG
Centimeter Per Hour,http://qudt.org/vocab/unit/CentiM-PER-HR
Centimeter Per Kelvin,http://qudt.org/vocab/unit/CentiM-PER-K
Centimeter of Water,http://qudt.org/vocab/unit/CM_H2O
Centimeter per Square Second,http://qudt.org/vocab/unit/CentiM-PER-SEC2
Centimetre Second Degree Celsius,http://qudt.org/vocab/unit/CentiM-SEC-DEG_C
Centimetres per thousand years,http://qudt.org/vocab/unit/CentiM-PER-KiloYR
Centimole per kilogram,http://qudt.org/vocab/unit/CentiMOL-PER-KiloGM
Centinewton Metre,http://qudt.org/vocab/unit/CentiN-M
Centipoise,http://qudt.org/vocab/unit/CentiPOISE
Centipoise Per Bar,http://qudt.org/vocab/unit/CentiPOISE-PER-BAR
Centistokes,http://qudt.org/vocab/unit/CentiST
Characteristic Acoustic Impedance,http://qudt.org/vocab/quantitykind/CharacteristicAcousticImpedance
Chemical Affinity,http://qudt.org/vocab/quantitykind/ChemicalAffinity
Chilean Peso,http://qudt.org/vocab/unit/ChileanPeso
Circular Mil,http://qudt.org/vocab/unit/MIL_Circ
Clo,http://qudt.org/vocab/unit/CLO
Coefficient of heat transfer,http://qudt.org/vocab/quantitykind/CoefficientOfHeatTransfer
Coercivity,http://qudt.org/vocab/quantitykind/Coercivity
Colombian Peso,http://qudt.org/vocab/unit/ColombianPeso
Combined Non Evaporative Heat Transfer Coefficient,http://qudt.org/vocab/quantitykind/CombinedNonEvaporativeHeatTransferCoefficient
Combined Non Evaporative Heat Transfer Coefficient,http://qudt.org/vocab/quantitykind/EvaporativeHeatTransferCoefficient
Common Year,http://qudt.org/vocab/unit/YR_Common
Comoro Franc,http://qudt.org/vocab/unit/ComoroFranc
Complex Power,http://qudt.org/vocab/quantitykind/ComplexPower
Compressibility,http://qudt.org/vocab/quantitykind/Compressibility
Conductance,http://qudt.org/vocab/quantitykind/Conductance
Conduction Speed,http://qudt.org/vocab/quantitykind/ConductionSpeed
Conductivity,http://qudt.org/vocab/quantitykind/Conductivity
Conventional Centimeter Of Water,http://qudt.org/vocab/unit/CentiM_H2O
Conventional Millimetre Of Water,http://qudt.org/vocab/unit/MilliM_H2O
Convertible Marks,http://qudt.org/vocab/unit/ConvertibleMark
Cord,http://qudt.org/vocab/unit/CORD
Cordoba Oro,http://qudt.org/vocab/unit/CordobaOro
Costa Rican Colon,http://qudt.org/vocab/unit/CostaRicanColon
Coulomb Metre,http://qudt.org/vocab/unit/C-M
Coulomb Per Cubic Centimetre,http://qudt.org/vocab/unit/C-PER-CentiM3
Coulomb Per Cubic Millimeter,http://qudt.org/vocab/unit/C-PER-MilliM3
Coulomb Per Kilogram Second,http://qudt.org/vocab/unit/C-PER-KiloGM-SEC
Coulomb Per Square Centimetre,http://qudt.org/vocab/unit/C-PER-CentiM2
Coulomb Per Square Millimetre,http://qudt.org/vocab/unit/C-PER-MilliM2
Coulomb Square Meter Per Volt,http://qudt.org/vocab/unit/C-M2-PER-V
Coulomb Square Metre,http://qudt.org/vocab/unit/C-M2
Coulomb per Cubic Meter,http://qudt.org/vocab/unit/C-PER-M3
Coulomb per Kilogram,http://qudt.org/vocab/unit/C-PER-KiloGM
Coulomb per Metre,http://qudt.org/vocab/unit/C-PER-M
Coulomb per Mole,http://qudt.org/vocab/unit/C-PER-MOL
Coulomb per Square Metre,http://qudt.org/vocab/unit/C-PER-M2
Counting Unit,http://qudt.org/schema/qudt/CountingUnit
Counts per second,http://qudt.org/vocab/unit/NUM-PER-SEC
Coupling Factor,http://qudt.org/vocab/quantitykind/CouplingFactor
Croatian Kuna,http://qudt.org/vocab/unit/CroatianKuna
Cuban Peso,http://qudt.org/vocab/unit/CubanPeso
Cubic Centimeter Per Minute,http://qudt.org/vocab/unit/CentiM3-PER-MIN
Cubic Centimeter Per Second,http://qudt.org/vocab/unit/CentiM3-PER-SEC
Cubic Centimetre Per Cubic Metre,http://qudt.org/vocab/unit/CentiM3-PER-M3
Cubic Centimetre Per Day,http://qudt.org/vocab/unit/CentiM3-PER-DAY
Cubic Centimetre Per Hour,http://qudt.org/vocab/unit/CentiM3-PER-HR
Cubic Centimetre Per Kelvin,http://qudt.org/vocab/unit/CentiM3-PER-K
Cubic Coulomb Metre per Square Joule,http://qudt.org/vocab/unit/C3-M-PER-J2
Cubic Decameter,http://qudt.org/vocab/unit/DecaM3
Cubic Decimeter Per Cubic Meter,http://qudt.org/vocab/unit/DeciM3-PER-M3
Cubic Decimeter Per Mole,http://qudt.org/vocab/unit/DeciM3-PER-MOL
Cubic Decimetre Per Day,http://qudt.org/vocab/unit/DeciM3-PER-DAY
Cubic Decimetre Per Hour,http://qudt.org/vocab/unit/DeciM3-PER-HR
Cubic Decimetre Per Minute,http://qudt.org/vocab/unit/DeciM3-PER-MIN
Cubic Decimetre Per Second,http://qudt.org/vocab/unit/DeciM3-PER-SEC
Cubic Electric Dipole Moment per Square Energy,http://qudt.org/vocab/quantitykind/CubicElectricDipoleMomentPerSquareEnergy
Cubic Expansion Coefficient,http://qudt.org/vocab/quantitykind/CubicExpansionCoefficient
Cubic Foot,http://qudt.org/vocab/unit/FT3
Cubic Foot Per Day,http://qudt.org/vocab/unit/FT3-PER-DAY
Cubic Foot Per Degree Fahrenheit,http://qudt.org/vocab/unit/FT3-PER-DEG_F
Cubic Foot Per Hour,http://qudt.org/vocab/unit/FT3-PER-HR
Cubic Foot Per Minute Square Foot,http://qudt.org/vocab/unit/FT3-PER-MIN-FT2
Cubic Foot per Minute,http://qudt.org/vocab/unit/FT3-PER-MIN
Cubic Foot per Second,http://qudt.org/vocab/unit/FT3-PER-SEC
Cubic Inch,http://qudt.org/vocab/unit/IN3
Cubic Inch Per Hour,http://qudt.org/vocab/unit/IN3-PER-HR
Cubic Inch Per Second,http://qudt.org/vocab/unit/IN3-PER-SEC
Cubic Inch per Minute,http://qudt.org/vocab/unit/IN3-PER-MIN
Cubic Kilometre per Square Second,http://qudt.org/vocab/unit/KiloM3-PER-SEC2
Cubic Meter Per Cubic Meter,http://qudt.org/vocab/unit/M3-PER-M3
Cubic Meter Per Day,http://qudt.org/vocab/unit/M3-PER-DAY
Cubic Meter Per Minute,http://qudt.org/vocab/unit/M3-PER-MIN
Cubic Meter per Hour,http://qudt.org/vocab/unit/M3-PER-HR
Cubic Meter per Kelvin,http://qudt.org/vocab/unit/M3-PER-K
Cubic Meter per Second,http://qudt.org/vocab/unit/M3-PER-SEC
Cubic Meter per Square Second,http://qudt.org/vocab/unit/M3-PER-SEC2
Cubic Metre per Coulomb,http://qudt.org/vocab/unit/M3-PER-C
Cubic Metre per Kilogram Square Second,http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2
Cubic Mile,http://qudt.org/vocab/unit/MI3
Cubic Millimeter Per Cubic Meter,http://qudt.org/vocab/unit/MilliM3-PER-M3
Cubic Millimetre,http://qudt.org/vocab/unit/MilliM3
Cubic Yard,http://qudt.org/vocab/unit/YD3
Cubic Yard Per Day,http://qudt.org/vocab/unit/YD3-PER-DAY
Cubic Yard Per Degree Fahrenheit,http://qudt.org/vocab/unit/YD3-PER-DEG_F
Cubic Yard Per Hour,http://qudt.org/vocab/unit/YD3-PER-HR
Cubic Yard Per Second,http://qudt.org/vocab/unit/YD3-PER-SEC
Cubic Yard per Minute,http://qudt.org/vocab/unit/YD3-PER-MIN
Cubic micrometres (microns),http://qudt.org/vocab/unit/MicroM3
Cubic microns per cubic metre,http://qudt.org/vocab/unit/MicroM3-PER-M3
Cubic microns per millilitre,http://qudt.org/vocab/unit/MicroM3-PER-MilliL
Cup (US),http://qudt.org/vocab/unit/CUP_US
Currency,http://qudt.org/vocab/quantitykind/Currency
Currency Unit,http://qudt.org/schema/qudt/CurrencyUnit
Current Linkage,http://qudt.org/vocab/quantitykind/CurrentLinkage
Curvature,http://qudt.org/vocab/quantitykind/Curvature
Curvature,http://qudt.org/vocab/quantitykind/CurvatureFromRadius
Cyprus Pound,http://qudt.org/vocab/unit/CyprusPound
Czech Koruna,http://qudt.org/vocab/unit/CzechKoruna
Dalasi,http://qudt.org/vocab/unit/Dalasi
Danish Krone,http://qudt.org/vocab/unit/DanishKrone
Data Rate,http://qudt.org/vocab/quantitykind/DataRate
Deaths per 1000 individuals per year,http://qudt.org/vocab/unit/DEATHS-PER-1000I-YR
Deaths per Million individuals per year,http://qudt.org/vocab/unit/DEATHS-PER-1000000I-YR
Debye,http://qudt.org/vocab/unit/Debye
Debye-Waller Factor,http://qudt.org/vocab/quantitykind/Debye-WallerFactor
Dec,http://qudt.org/vocab/unit/DECADE
DecaCoulomb,http://qudt.org/vocab/unit/DecaC
Decagram,http://qudt.org/vocab/unit/DecaGM
Decalitre,http://qudt.org/vocab/unit/DecaL
Decametre,http://qudt.org/vocab/unit/DecaM
Decapascal,http://qudt.org/vocab/unit/DecaPA
Decare,http://qudt.org/vocab/unit/DecaARE
Decay Constant,http://qudt.org/vocab/quantitykind/DecayConstant
DeciCoulomb,http://qudt.org/vocab/unit/DeciC
Decibar,http://qudt.org/vocab/unit/DeciBAR
Decibars per year,http://qudt.org/vocab/unit/DeciBAR-PER-YR
Decibel Carrier Unit,http://qudt.org/vocab/unit/DeciB_C
Decibel Referred to 1mw,http://qudt.org/vocab/unit/DeciB_M
Decigram,http://qudt.org/vocab/unit/DeciGM
Decilitre Per Gram,http://qudt.org/vocab/unit/DeciL-PER-GM
Decimetre,http://qudt.org/vocab/unit/DeciM
Decinewton Metre,http://qudt.org/vocab/unit/DeciN-M
Degree API,http://qudt.org/vocab/unit/DEGREE_API
Degree Balling,http://qudt.org/vocab/unit/DEGREE_BALLING
Degree Baume (US Heavy),http://qudt.org/vocab/unit/DEGREE_BAUME_US_HEAVY
Degree Baume (US Light),http://qudt.org/vocab/unit/DEGREE_BAUME_US_LIGHT
Degree Baume (origin Scale),http://qudt.org/vocab/unit/DEGREE_BAUME
Degree Brix,http://qudt.org/vocab/unit/DEGREE_BRIX
Degree Celsius Centimetre,http://qudt.org/vocab/unit/DEG_C-CentiM
Degree Celsius Per Kelvin,http://qudt.org/vocab/unit/DEG_C-PER-K
Degree Celsius per Hour,http://qudt.org/vocab/unit/DEG_C-PER-HR
Degree Celsius per Minute,http://qudt.org/vocab/unit/DEG_C-PER-MIN
Degree Celsius per Second,http://qudt.org/vocab/unit/DEG_C-PER-SEC
Degree Fahrenheit Hour,http://qudt.org/vocab/unit/DEG_F-HR
Degree Fahrenheit Hour Square Foot per British Thermal Unit (international Table),http://qudt.org/vocab/unit/DEG_F-HR-FT2-PER-BTU_IT
Degree Fahrenheit Hour Square Foot per British Thermal Unit (thermochemical),http://qudt.org/vocab/unit/DEG_F-HR-FT2-PER-BTU_TH
Degree Fahrenheit Hour per BTU,http://qudt.org/vocab/unit/DEG_F-HR-PER-BTU_IT
Degree Fahrenheit Per Kelvin,http://qudt.org/vocab/unit/DEG_F-PER-K
Degree Fahrenheit per Hour,http://qudt.org/vocab/unit/DEG_F-PER-HR
Degree Fahrenheit per Minute,http://qudt.org/vocab/unit/DEG_F-PER-MIN
Degree Fahrenheit per Second,http://qudt.org/vocab/unit/DEG_F-PER-SEC
Degree Fahrenheit per Square Second,http://qudt.org/vocab/unit/DEG_F-PER-SEC2
Degree Oechsle,http://qudt.org/vocab/unit/DEGREE_OECHSLE
Degree Plato,http://qudt.org/vocab/unit/DEGREE_PLATO
Degree Rankine,http://qudt.org/vocab/unit/DEG_R
Degree Rankine per Hour,http://qudt.org/vocab/unit/DEG_R-PER-HR
Degree Rankine per Minute,http://qudt.org/vocab/unit/DEG_R-PER-MIN
Degree Rankine per Second,http://qudt.org/vocab/unit/DEG_R-PER-SEC
Degree Twaddell,http://qudt.org/vocab/unit/DEGREE_TWADDELL
Degree of Dissociation,http://qudt.org/vocab/quantitykind/DegreeOfDissociation
Degree per Hour,http://qudt.org/vocab/unit/DEG-PER-HR
Degree per Minute,http://qudt.org/vocab/unit/DEG-PER-MIN
Degree per Second,http://qudt.org/vocab/unit/DEG-PER-SEC
Degree per Square Second,http://qudt.org/vocab/unit/DEG-PER-SEC2
Degrees Celsius kilogram per square metre,http://qudt.org/vocab/unit/DEG_C-KiloGM-PER-M2
Degrees Celsius per metre,http://qudt.org/vocab/unit/DEG_C-PER-M
Degrees Celsius per year,http://qudt.org/vocab/unit/DEG_C-PER-YR
Degrees Kelvin per metre,http://qudt.org/vocab/unit/K-PER-M
Degrees per metre,http://qudt.org/vocab/unit/DEG-PER-M
Denar,http://qudt.org/vocab/unit/Denar
Denier,http://qudt.org/vocab/unit/Denier
Density,http://qudt.org/vocab/quantitykind/Density
Density of states,http://qudt.org/vocab/quantitykind/DensityOfStates
Derived Unit,http://qudt.org/schema/qudt/DerivedUnit
Diffusion Coefficient,http://qudt.org/vocab/quantitykind/NeutronDiffusionCoefficient
Diffusion Coefficient,http://qudt.org/vocab/quantitykind/DiffusionCoefficient
Dimensionless,http://qudt.org/vocab/quantitykind/Dimensionless
Dimensionless Ratio,http://qudt.org/vocab/quantitykind/DimensionlessRatio
Diopter,http://qudt.org/vocab/unit/DIOPTER
Displacement Current,http://qudt.org/vocab/quantitykind/DisplacementCurrent
Displacement Current Density,http://qudt.org/vocab/quantitykind/DisplacementCurrentDensity
Dissipance,http://qudt.org/vocab/quantitykind/Dissipance
Djibouti Franc,http://qudt.org/vocab/unit/DjiboutiFranc
Dobra,http://qudt.org/vocab/unit/Dobra
Dominican Peso,http://qudt.org/vocab/unit/DominicanPeso
Dose Equivalent,http://qudt.org/vocab/quantitykind/DoseEquivalent
Dose Equivalent Quality Factor,http://qudt.org/vocab/quantitykind/DoseEquivalentQualityFactor
Dram (UK),http://qudt.org/vocab/unit/DRAM_UK
