ID,LABEL,Type,SubClass Of,is_unit_of,Equivalent Class,comment,hasExactSynonym,hasRelatedSynonym,,,,,,,,,,,,,,,,,,
ID,A rdfs:label,TYPE,SC % SPLIT=|,SC (is_unit_of only %) SPLIT=|,EC % SPLIT=|,A rdfs:comment,A oboInOwl:hasExactSynonym SPLIT=|,A oboInOwl:hasRelatedSynonym SPLIT=|,,,,,,,,,,,,,,,,,,
UO:0000143,nanogray,class,absorbed dose unit,,('gray based unit' and ('has prefix' some nano))|{nanogray},"""An absorbed dose unit which is equal to one thousandth of a millionth of a gray or 10^[-9] Gy."" [NIST:NIST]",nGy,,,,,,,,,,,,,,,,,,,
UO:0000144,nanosievert,named individual,,,,"""A dose equivalent unit which is equal to one thousandth of a millionth of a sievert or 10^[-9] Sv."" [NIST:NIST]",nSv,,,,,,,,,,,,,,,,,,,
UO:0000144,nanosievert,class,dose equivalent unit,,('sievert based unit' and ('has prefix' some nano))|{nanosievert},"""A dose equivalent unit which is equal to one thousandth of a millionth of a sievert or 10^[-9] Sv."" [NIST:NIST]",nSv,,,,,,,,,,,,,,,,,,,
UO:0000145,millicurie,named individual,,,,"""An activity (of a radionuclide) unit which is equal to one thousandth of a curie or 10^[-3] Ci."" [ORCBS:ORCBS]",mCi,,,,,,,,,,,,,,,,,,,
UO:0000145,millicurie,class,activity (of a radionuclide) unit,,('curie based unit' and ('has prefix' some milli))|{millicurie},"""An activity (of a radionuclide) unit which is equal to one thousandth of a curie or 10^[-3] Ci."" [ORCBS:ORCBS]",mCi,,,,,,,,,,,,,,,,,,,
UO:0000146,microcurie,named individual,,,,"""An activity (of a radionuclide) unit which is equal to one millionth of a curie or 10^[-6] Ci."" [ORCBS:ORCBS]",uCi,,,,,,,,,,,,,,,,,,,
UO:0000146,microcurie,class,activity (of a radionuclide) unit,,('curie based unit' and ('has prefix' some micro))|{microcurie},"""An activity (of a radionuclide) unit which is equal to one millionth of a curie or 10^[-6] Ci."" [ORCBS:ORCBS]",uCi,,,,,,,,,,,,,,,,,,,
UO:0000147,disintegrations per minute,named individual,,,,"""An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per minute or there is one atom disintegration per minute."" [ORCBS:ORCBS]",dpm,,,,,,,,,,,,,,,,,,,
UO:0000147,disintegrations per minute,class,activity (of a radionuclide) unit|disintegrations per minute based unit,,{UO:0000147},"""An activity (of a radionuclide) unit which is equal to the activity of a quantity of radioactive material in which one nucleus decays per minute or there is one atom disintegration per minute."" [ORCBS:ORCBS]",dpm,,,,,,,,,,,,,,,,,,,
UO:0000148,counts per minute,named individual,,,,"""An activity (of a radionuclide) unit which is equal to the number of light emissions produced by ionizing radiation in one minute."" [ORCBS:ORCBS]",cpm,,,,,,,,,,,,,,,,,,,
UO:0000148,counts per minute,class,activity (of a radionuclide) unit|counts per minute based unit,,{UO:0000148},"""An activity (of a radionuclide) unit which is equal to the number of light emissions produced by ionizing radiation in one minute."" [ORCBS:ORCBS]",cpm,,,,,,,,,,,,,,,,,,,
UO:0000150,nanosecond,class,time unit,,('second based unit' and ('has prefix' some nano))|{nanosecond},"""A time unit which is equal to one thousandth of one millionth of a second or 10^[-9] s."" [NIST:NIST]",ns,,,,,,,,,,,,,,,,,,,
UO:0000150,nanosecond,named individual,,,,"""A time unit which is equal to one thousandth of one millionth of a second or 10^[-9] s."" [NIST:NIST]",ns,,,,,,,,,,,,,,,,,,,
UO:0000151,century,class,century based unit|time unit,,{century},"""A time unit which is equal to 100 years."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000151,century,named individual,,,,"""A time unit which is equal to 100 years."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000152,half life,class,half life based unit|time unit,,{UO:0000148},"""A time unit which represents the period over which the activity or concentration of a specified chemical or element falls to half its original activity or concentration."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000152,half life,named individual,,,,"""A time unit which represents the period over which the activity or concentration of a specified chemical or element falls to half its original activity or concentration."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000153,foot candle,class,foot candle based unit|illuminance unit,,{UO:0000148},"""An illuminance unit which is equal to the illuminance produced by 1 lumen evenly spread over an area 1 foot^[2]. One footcandle is equal to 10.76 lux."" [Wikipedia:Wikipedia]",ft-c,,,,,,,,,,,,,,,,,,,
UO:0000153,foot candle,named individual,,,,"""An illuminance unit which is equal to the illuminance produced by 1 lumen evenly spread over an area 1 foot^[2]. One footcandle is equal to 10.76 lux."" [Wikipedia:Wikipedia]",ft-c,,,,,,,,,,,,,,,,,,,
UO:0000154,irradiance unit,class,light unit,,,"""A unit which is a standard measure of the power of electromagnetic radiation at a surface, per unit area."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000155,watt per square meter,class,irradiance unit|watt per square meter based unit,,{UO:0000148},"""An irradiance unit which is equal to 1 watt of radiant power incident per one square meter surface area."" [NIST:NIST]",W/m^[2]|watt per square metre,,,,,,,,,,,,,,,,,,,
UO:0000155,watt per square meter,named individual,,,,"""An irradiance unit which is equal to 1 watt of radiant power incident per one square meter surface area."" [NIST:NIST]",W/m^[2]|watt per square metre,,,,,,,,,,,,,,,,,,,
UO:0000156,einstein per square meter per second,class,einstein per square meter per second based unit|irradiance unit,,{UO:0000148},"""An irradiance unit which is equal to one einstein per square meter per second. One einstein is one mole of photons, regardless of their frequency. Therefore, the number of photons in an einstein is Avogadro's number."" [Wikipedia:Wikipedia]",einstein per square metre per second|einstein/sm^[2]|mole per second and square meter mol/sm^2,,,,,,,,,,,,,,,,,,,
UO:0000156,einstein per square meter per second,named individual,,,,"""An irradiance unit which is equal to one einstein per square meter per second. One einstein is one mole of photons, regardless of their frequency. Therefore, the number of photons in an einstein is Avogadro's number."" [Wikipedia:Wikipedia]",einstein per square metre per second|einstein/sm^[2]|mole per second and square meter mol/sm^2,,,,,,,,,,,,,,,,,,,
UO:0000157,light unit,class,unit,,,"""A unit which is a standard measure of the intensity of light."" [NIST:NIST]",,,,,,,,,,,,,,,,,,,,
UO:0000158,watt per steradian per square meter,class,radiance unit|watt per steradian per square meter based unit,,{UO:0000158},"""A radiance unit which is equal to one watt of radiant power incident per steradian solid angle per one square meter projected area of the source, as viewed from the given direction."" [NIST:NIST]",W/sr m^[2]|watt per steradian per square metre,,,,,,,,,,,,,,,,,,,
UO:0000158,watt per steradian per square meter,named individual,,,,"""A radiance unit which is equal to one watt of radiant power incident per steradian solid angle per one square meter projected area of the source, as viewed from the given direction."" [NIST:NIST]",W/sr m^[2]|watt per steradian per square metre,,,,,,,,,,,,,,,,,,,
UO:0000159,radiant intensity unit,class,light unit,PATO:0001717,,"""A unit which is a standard measure of the intensity of electromagnetic radiation."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000160,microeinstein per square meter per second,class,irradiance unit,,('einstein per square meter per second based unit' and ('has prefix' some micro))|{UO:0000160},"""An irradiance unit which is equal to one microeinstein per square meter per second or 10^[-6] microeinstein/sm^[2]."" [Wikipedia:Wikipedia]",microeinstein per square metre per second|micromole per second and square meter mmol/sm^2|umicroeinstein/sm^[2],,,,,,,,,,,,,,,,,,,
UO:0000160,microeinstein per square meter per second,named individual,,,,"""An irradiance unit which is equal to one microeinstein per square meter per second or 10^[-6] microeinstein/sm^[2]."" [Wikipedia:Wikipedia]",microeinstein per square metre per second|micromole per second and square meter mmol/sm^2|umicroeinstein/sm^[2],,,,,,,,,,,,,,,,,,,
UO:0000161,radiance unit,class,light unit,PATO:0001299,,"""A unit which is a standard measure of the power of electromagnetic radiation through space or through a material medium in the form of electromagnetic waves."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000162,watt per steradian,class,radiant intensity unit|watt per steradian based unit,,{UO:0000162},"""A radiant intensity unit which is equal to one kilogram meter squared per second cubed per steradian."" [NIST:NIST]",W/sr,,,,,,,,,,,,,,,,,,,
UO:0000162,watt per steradian,named individual,,,,"""A radiant intensity unit which is equal to one kilogram meter squared per second cubed per steradian."" [NIST:NIST]",W/sr,,,,,,,,,,,,,,,,,,,
UO:0000163,mass percentage,class,concentration unit|mass percentage based unit|percent,,{UO:0000163},"""A dimensionless concentration unit which denotes the mass of a substance in a mixture as a percentage of the mass of the entire mixture."" [Wikipedia:Wikipedia]",w/w|weight-weight percentage,,,,,,,,,,,,,,,,,,,
UO:0000163,mass percentage,named individual,,,,"""A dimensionless concentration unit which denotes the mass of a substance in a mixture as a percentage of the mass of the entire mixture."" [Wikipedia:Wikipedia]",w/w|weight-weight percentage,,,,,,,,,,,,,,,,,,,
UO:0000164,mass volume percentage,class,concentration unit|mass volume percentage based unit|percent,,{UO:0000163},"""A dimensionless concentration unit which denotes the mass of the substance in a mixture as a percentage of the volume of the entire mixture."" [UOC:GVG]",(w/v)|weight-volume percentage,,,,,,,,,,,,,,,,,,,
UO:0000164,mass volume percentage,named individual,,,,"""A dimensionless concentration unit which denotes the mass of the substance in a mixture as a percentage of the volume of the entire mixture."" [UOC:GVG]",(w/v)|weight-volume percentage,,,,,,,,,,,,,,,,,,,
UO:0000165,volume percentage,class,percent|volume per unit volume|volume percentage based unit,,{UO:0000165},"""A dimensionless concentration unit which denotes the volume of the solute in mL per 100 mL of the resulting solution."" [UOC:GVG]",% (v/v),,,,,,,,,,,,,,,,,,,
UO:0000165,volume percentage,named individual,,,,"""A dimensionless concentration unit which denotes the volume of the solute in mL per 100 mL of the resulting solution."" [UOC:GVG]",% (v/v),,,,,,,,,,,,,,,,,,,
UO:0000166,parts per notation unit,class,dimensionless unit,,,"""A dimensionless concentration notation which describes the amount of one substance in another. It is the ratio of the amount of the substance of interest to the amount of that substance plus the amount of the substance."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000167,parts per hundred,class,parts per hundred based unit|parts per notation unit,,{UO:0000167},"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 100 regardless of the units of measure as long as they are the same."" [UOC:GVG]",10^[-2]|pph,,,,,,,,,,,,,,,,,,,
UO:0000167,parts per hundred,named individual,,,,"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 100 regardless of the units of measure as long as they are the same."" [UOC:GVG]",10^[-2]|pph,,,,,,,,,,,,,,,,,,,
UO:0000168,parts per thousand,class,parts per notation unit|parts per thousand based unit,,{UO:0000167},"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1000 regardless of the units of measure as long as they are the same."" [UOC:GVG]",10^[-3]|ppth,,,,,,,,,,,,,,,,,,,
UO:0000168,parts per thousand,named individual,,,,"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1000 regardless of the units of measure as long as they are the same."" [UOC:GVG]",10^[-3]|ppth,,,,,,,,,,,,,,,,,,,
UO:0000169,parts per million,class,parts per million based unit|parts per notation unit,,{UO:0000167},"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[6]."" [UOC:GVG]",10^[-6]|ppm,,,,,,,,,,,,,,,,,,,
UO:0000169,parts per million,named individual,,,,"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[6]."" [UOC:GVG]",10^[-6]|ppm,,,,,,,,,,,,,,,,,,,
UO:0000170,parts per billion,class,parts per billion based unit|parts per notation unit,,{UO:0000167},"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000 regardless of the units of measure as long as they are the same or 1 part in 10^[9]."" [UOC:GVG]",10^[-9]|ppb,,,,,,,,,,,,,,,,,,,
UO:0000170,parts per billion,named individual,,,,"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000 regardless of the units of measure as long as they are the same or 1 part in 10^[9]."" [UOC:GVG]",10^[-9]|ppb,,,,,,,,,,,,,,,,,,,
UO:0000171,parts per trillion,class,parts per notation unit|parts per trillion based unit,,{UO:0000167},"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[12]."" [UOC:GVG]",10^[-12]|ppt,,,,,,,,,,,,,,,,,,,
UO:0000171,parts per trillion,named individual,,,,"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[12]."" [UOC:GVG]",10^[-12]|ppt,,,,,,,,,,,,,,,,,,,
UO:0000172,parts per quadrillion,class,parts per notation unit|parts per quadrillion based unit,,{UO:0000167},"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[15]."" [UOC:GVG]",10^[-15]|ppq,,,,,,,,,,,,,,,,,,,
UO:0000172,parts per quadrillion,named individual,,,,"""A dimensionless concentration notation which denotes the amount of a given substance in a total amount of 1,000,000,000,000 regardless of the units of measure used as long as they are the same or 1 part in 10^[15]."" [UOC:GVG]",10^[-15]|ppq,,,,,,,,,,,,,,,,,,,
UO:0000173,gram per milliliter,class,gram per milliliter based unit|mass density unit,,{UO:0000167},"""A mass unit density which is equal to mass of an object in grams divided by the volume in milliliter."" [UOC:GVG]",g/ml|gram per millilitre,,,,,,,,,,,,,,,,,,,
UO:0000173,gram per milliliter,named individual,,,,"""A mass unit density which is equal to mass of an object in grams divided by the volume in milliliter."" [UOC:GVG]",g/ml|gram per millilitre,,,,,,,,,,,,,,,,,,,
UO:0000174,kilogram per liter,class,mass density unit,,{UO:0000167},"""A mass unit density which is equal to mass of an object in kilograms divided by the volume in liters."" [UOC:GVG]",kg/L|kilogram per litre,,,,,,,,,,,,,,,,,,,
UO:0000174,kilogram per liter,named individual,,,,"""A mass unit density which is equal to mass of an object in kilograms divided by the volume in liters."" [UOC:GVG]",kg/L|kilogram per litre,,,,,,,,,,,,,,,,,,,
UO:0000175,gram per liter,class,gram per liter based unit|mass density unit,,{UO:0000167},"""A mass unit density which is equal to mass of an object in grams divided by the volume in liters."" [UOC:GVG]",g/L|gram per litre,,,,,,,,,,,,,,,,,,,
UO:0000175,gram per liter,named individual,,,,"""A mass unit density which is equal to mass of an object in grams divided by the volume in liters."" [UOC:GVG]",g/L|gram per litre,,,,,,,,,,,,,,,,,,,
UO:0000176,milligram per milliliter,class,mass density unit,,('gram per liter based unit' and ('has prefix' some milli))|{UO:0000167},"""A mass unit density which is equal to mass of an object in milligrams divided by the volume in milliliters."" [UOC:GVG]",mg/ml|milligram per millilitre,,,,,,,,,,,,,,,,,,,
UO:0000176,milligram per milliliter,named individual,,,,"""A mass unit density which is equal to mass of an object in milligrams divided by the volume in milliliters."" [UOC:GVG]",mg/ml|milligram per millilitre,,,,,,,,,,,,,,,,,,,
UO:0000177,unit per volume unit,class,concentration unit,,,"""A concentration unit which is a standard measure of the number of units, as an agreed arbitrary amount, of a given substance per a specific volume of solution."" [Webmd:Webmd]",,,,,,,,,,,,,,,,,,,,
UO:0000178,unit per milliliter,class,unit per milliliter based unit|unit per volume unit,,{UO:0000167},"""A unit per milliliter unit which is equal to one unit of an agreed arbitrary amount per one milliliter."" [Webmd:Webmd]",U/ml|unit per millilitre,,,,,,,,,,,,,,,,,,,
UO:0000178,unit per milliliter,named individual,,,,"""A unit per milliliter unit which is equal to one unit of an agreed arbitrary amount per one milliliter."" [Webmd:Webmd]",U/ml|unit per millilitre,,,,,,,,,,,,,,,,,,,
UO:0000179,unit per liter,class,unit per liter based unit|unit per volume unit,,{UO:0000167},"""A unit per milliliter unit which is equal to one unit of an agreed arbitrary amount per one liter."" [UOC:GVG]",U/l|unit per litre,,,,,,,,,,,,,,,,,,,
UO:0000179,unit per liter,named individual,,,,"""A unit per milliliter unit which is equal to one unit of an agreed arbitrary amount per one liter."" [UOC:GVG]",U/l|unit per litre,,,,,,,,,,,,,,,,,,,
UO:0000180,mass per unit volume,class,concentration unit|mass per unit volume based unit,,{UO:0000167},"""A concentration unit which is a standard measure of the mass of a substance in a given volume (density)."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000180,mass per unit volume,named individual,,,,"""A concentration unit which is a standard measure of the mass of a substance in a given volume (density)."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000181,enzyme unit,class,catalytic activity unit|enzyme unit based unit,,{UO:0000192},"""A catalytic unit activity which is equal to the amount of the enzyme that catalyzes the conversion of 1 micro mole of substrate per minute."" [Wikipedia:Wikipedia]",U,,,,,,,,,,,,,,,,,,,
UO:0000181,enzyme unit,named individual,,,,"""A catalytic unit activity which is equal to the amount of the enzyme that catalyzes the conversion of 1 micro mole of substrate per minute."" [Wikipedia:Wikipedia]",U,,,,,,,,,,,,,,,,,,,
UO:0000182,density unit,class,unit,PATO:0001019,,"""A unit which is a standard measure of the influence exerted by some mass."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000183,linear density unit,class,density unit,PATO:0001352,,"""A density unit which is a standard measure of the mass exerting an influence on a one-dimensional object."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000184,kilogram per meter,class,linear density unit,,{UO:0000192},"""An area density unit which is equal to the mass of an object in kilograms divided by one meter."" [NIST:NIST]",kg/m|kilogram per metre,,,,,,,,,,,,,,,,,,,
UO:0000184,kilogram per meter,named individual,,,,"""An area density unit which is equal to the mass of an object in kilograms divided by one meter."" [NIST:NIST]",kg/m|kilogram per metre,,,,,,,,,,,,,,,,,,,
UO:0000185,degree,class,degree based unit|plane angle unit,,{degree},"""A plane angle unit which is equal to 1/360 of a full rotation or 1.7453310^[-2] rad."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000185,degree,named individual,,,,"""A plane angle unit which is equal to 1/360 of a full rotation or 1.7453310^[-2] rad."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000186,dimensionless unit,class,unit,,,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000187,percent,class,ratio,,,"""A dimensionless ratio unit which denotes numbers as fractions of 100."" [Wikipedia:Wikipedia]",%,,,,,,,,,,,,,,,,,,,
UO:0000188,pi,class,dimensionless unit|pi based unit,,{pi},"""A dimensionless unit which denoted an irrational real number, approximately equal to 3.14159 which is the ratio of a circle's circumference to its diameter in Euclidean geometry."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000188,pi,named individual,,,,"""A dimensionless unit which denoted an irrational real number, approximately equal to 3.14159 which is the ratio of a circle's circumference to its diameter in Euclidean geometry."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000189,count unit,class,dimensionless unit,,,"""A dimensionless unit which denotes a simple count of things."" [MGED:MGED]",count,,,,,,,,,,,,,,,,,,,
UO:0000190,ratio,class,dimensionless unit,,,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000191,fraction,class,ratio,,,"""A dimensionless ratio unit which relates the part (the numerator) to the whole (the denominator)."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000192,molecule count,class,count unit|molecule count based unit,,{UO:0000192},"""A dimensionless count unit which denotes the number of molecules."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000192,molecule count,named individual,,,,"""A dimensionless count unit which denotes the number of molecules."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000193,purity percentage,class,percent|purity percentage based unit,,{UO:0000193},"""A dimensionless percent unit which denotes the homogeneity of a biomaterial."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000193,purity percentage,named individual,,,,"""A dimensionless percent unit which denotes the homogeneity of a biomaterial."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000194,confluence percentage,class,confluence percentage based unit|percent,,{UO:0000194},"""A dimensionless percent unit which denotes the density of an attached or monolayer culture (e.g., cell culture)."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000194,confluence percentage,named individual,,,,"""A dimensionless percent unit which denotes the density of an attached or monolayer culture (e.g., cell culture)."" [MGED:MGED]",,,,,,,,,,,,,,,,,,,,
UO:0000195,degree Fahrenheit,class,degree Fahrenheit based unit|temperature unit,,{UO:0000194},"""A temperature unit which is equal to 5/9ths of a kelvin. Negative 40 degrees Fahrenheit is equal to negative 40 degrees Celsius."" [Wikipedia:Wikipedia]",F,,,,,,,,,,,,,,,,,,,
UO:0000195,degree Fahrenheit,named individual,,,,"""A temperature unit which is equal to 5/9ths of a kelvin. Negative 40 degrees Fahrenheit is equal to negative 40 degrees Celsius."" [Wikipedia:Wikipedia]",F,,,,,,,,,,,,,,,,,,,
UO:0000196,pH,class,concentration unit|dimensionless unit|pH based unit,PATO:0001428,{pH},"""A dimensionless concentration notation which denotes the acidity of a solution in terms of activity of hydrogen ions (H+)."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000196,pH,named individual,,,,"""A dimensionless concentration notation which denotes the acidity of a solution in terms of activity of hydrogen ions (H+)."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000197,liter per kilogram,class,liter per kilogram based unit|specific volume unit,,{UO:0000194},"""A specific volume unit which is equal to one liter volume occupied by one kilogram of a particular substance."" [NIST:NIST]",l/kg|litre per kilogram,,,,,,,,,,,,,,,,,,,
UO:0000197,liter per kilogram,named individual,,,,"""A specific volume unit which is equal to one liter volume occupied by one kilogram of a particular substance."" [NIST:NIST]",l/kg|litre per kilogram,,,,,,,,,,,,,,,,,,,
UO:0000198,milliliter per kilogram,class,specific volume unit,,('liter per kilogram based unit' and ('has prefix' some milli))|{UO:0000198},"""A specific volume unit which is equal to a thousandth of a liter per kilogram or 10^[-3] l/kg."" [NIST:NIST]",millilitre per kilogram|ml/kg,,,,,,,,,,,,,,,,,,,
UO:0000198,milliliter per kilogram,named individual,,,,"""A specific volume unit which is equal to a thousandth of a liter per kilogram or 10^[-3] l/kg."" [NIST:NIST]",millilitre per kilogram|ml/kg,,,,,,,,,,,,,,,,,,,
UO:0000199,microliter per kilogram,class,specific volume unit,,('liter per kilogram based unit' and ('has prefix' some micro))|{UO:0000199},"""A specific volume unit which is equal to one millionth of a liter per kilogram or 10^[-6] l/kg."" [NIST:NIST]",microlitre per kilogram|ul/kg,,,,,,,,,,,,,,,,,,,
UO:0000199,microliter per kilogram,named individual,,,,"""A specific volume unit which is equal to one millionth of a liter per kilogram or 10^[-6] l/kg."" [NIST:NIST]",microlitre per kilogram|ul/kg,,,,,,,,,,,,,,,,,,,
UO:0000200,cell concentration unit,class,concentration unit,,,"""A concentration unit which denotes the average cell number in a given volume."" [Bioedonline:Bioedonline]",,,,,,,,,,,,,,,,,,,,
UO:0000201,cells per milliliter,named individual,,,,"""A unit of cell concentration which is equal to one cell in a volume of 1 milliliter."" [Bioedonline:Bioedonline]",cells per millilitre|cells per ml,,,,,,,,,,,,,,,,,,,
UO:0000201,cells per milliliter,class,cell concentration unit|cells per milliliter based unit,,{UO:0000201},"""A unit of cell concentration which is equal to one cell in a volume of 1 milliliter."" [Bioedonline:Bioedonline]",cells per millilitre|cells per ml,,,,,,,,,,,,,,,,,,,
UO:0000202,catalytic (activity) concentration unit,class,concentration unit,PATO:0001674,,"""A concentration unit which is a standard measure of the amount of the action of a catalyst in a given volume."" [UOC:GVG]",,,,,,,,,,,,,,,,,,,,
UO:0000203,katal per cubic meter,named individual,,,,"""A catalytic (activity) concentration unit which is equal to 1 katal activity of a catalyst in a given volume of one cubic meter."" [NIST:NIST]",kat/m^[3]|katal per cubic metre,,,,,,,,,,,,,,,,,,,
UO:0000203,katal per cubic meter,class,catalytic (activity) concentration unit|katal per cubic meter based unit,,{UO:0000203},"""A catalytic (activity) concentration unit which is equal to 1 katal activity of a catalyst in a given volume of one cubic meter."" [NIST:NIST]",kat/m^[3]|katal per cubic metre,,,,,,,,,,,,,,,,,,,
UO:0000204,katal per liter,named individual,,,,"""A catalytic (activity) concentration unit which is equal to 1 katal activity of a catalyst in a given volume of one thousandth of a cubic meter."" [NIST:NIST]",kat/l|katal per litre,,,,,,,,,,,,,,,,,,,
UO:0000204,katal per liter,class,catalytic (activity) concentration unit|katal per liter based unit,,{UO:0000204},"""A catalytic (activity) concentration unit which is equal to 1 katal activity of a catalyst in a given volume of one thousandth of a cubic meter."" [NIST:NIST]",kat/l|katal per litre,,,,,,,,,,,,,,,,,,,
UO:0000205,volume per unit volume,class,concentration unit,,,"""A dimensionless concentration unit which denotes the given volume of the solute in the total volume of the resulting solution."" [NIST:NIST]",,,,,,,,,,,,,,,,,,,,
UO:0000206,milliliter per cubic meter,named individual,,,,"""A volume per unit volume unit which is equal to one millionth of a liter of solute in one cubic meter of solution."" [NIST:NIST]",millilitre per cubic metre|ml/m^[3],,,,,,,,,,,,,,,,,,,
UO:0000206,milliliter per cubic meter,class,volume per unit volume,,{UO:0000206},"""A volume per unit volume unit which is equal to one millionth of a liter of solute in one cubic meter of solution."" [NIST:NIST]",millilitre per cubic metre|ml/m^[3],,,,,,,,,,,,,,,,,,,
UO:0000207,milliliter per liter,named individual,,,,"""A volume per unit volume unit which is equal to one millionth of a liter of solute in one liter of solution."" [NIST:NIST]",millilitre per litre|ml/l,,,,,,,,,,,,,,,,,,,
UO:0000207,milliliter per liter,class,volume per unit volume,,{UO:0000207},"""A volume per unit volume unit which is equal to one millionth of a liter of solute in one liter of solution."" [NIST:NIST]",millilitre per litre|ml/l,,,,,,,,,,,,,,,,,,,
UO:0000208,gram per deciliter,named individual,,,,"""A mass density unit which is equal to mass of an object in grams divided by the volume in deciliters."" [UOC:GVG]",g/dl|gram per decilitre,,,,,,,,,,,,,,,,,,,
UO:0000208,gram per deciliter,class,gram per deciliter based unit|mass density unit,,{UO:0000208},"""A mass density unit which is equal to mass of an object in grams divided by the volume in deciliters."" [UOC:GVG]",g/dl|gram per decilitre,,,,,,,,,,,,,,,,,,,
UO:0000209,deciliter,named individual,,,,"""A volume unit which is equal to one tenth of a liter or 10^[-1] L."" [NIST:NIST]",decilitre|dl,,,,,,,,,,,,,,,,,,,
UO:0000209,deciliter,class,volume unit,,('liter based unit' and ('has prefix' some deci))|{deciliter},"""A volume unit which is equal to one tenth of a liter or 10^[-1] L."" [NIST:NIST]",decilitre|dl,,,,,,,,,,,,,,,,,,,
UO:0000210,colony forming unit,named individual,,,,"""A dimensionless count unit which a measure of viable bacterial numbers."" [Wikipedia:Wikipedia]",cfu,,,,,,,,,,,,,,,,,,,
UO:0000210,colony forming unit,class,colony forming unit based unit|count unit,,{UO:0000210},"""A dimensionless count unit which a measure of viable bacterial numbers."" [Wikipedia:Wikipedia]",cfu,,,,,,,,,,,,,,,,,,,
UO:0000211,plaque forming unit,named individual,,,,"""A dimensionless count unit which a measure of plague forming units in a given volume."" [Wikipedia:Wikipedia]",pfu,,,,,,,,,,,,,,,,,,,
UO:0000211,plaque forming unit,class,count unit|plaque forming unit based unit,,{UO:0000211},"""A dimensionless count unit which a measure of plague forming units in a given volume."" [Wikipedia:Wikipedia]",pfu,,,,,,,,,,,,,,,,,,,
UO:0000212,colony forming unit per volume,class,concentration unit,,,"""A concentration unit which a measure of viable bacterial numbers in a given volume."" [Wikipedia:Wikipedia]",,,,,,,,,,,,,,,,,,,,
UO:0000213,colony forming unit per milliliter,named individual,,,,"""A colony forming unit which a measure of viable bacterial numbers in one milliliter."" [Wikipedia:Wikipedia]",cfu/ml|colony forming unit per millilitre,,,,,,,,,,,,,,,,,,,
