ID,LABEL,SubClass Of,Equivalent Class,database_cross_reference
ENVO:00000117,plantation,'part of' some 'cropland biome'|farm,,FTT:45|FTT:68|TGN:54041|https://en.wikipedia.org/wiki/Plantation
ENVO:00000118,coconut plantation,plantation,,FTT:505|FTT:506|Geonames:V.GRVC
ENVO:00000119,planted forest,forest ecosystem,,
ENVO:00000120,oil palm plantation,plantation,,FTT:45|FTT:65|Geonames:S.ESTO|Geonames:V.GRVP
ENVO:00000121,artificial channel,channel of a watercourse,,EcoLexicon:artificial_channel
ENVO:00000122,track,road,,EcoLexicon:path|EcoLexicon:trail|FTT:1057|Geonames:R.TRL|SWEETRealm:Path|TGN:53158
ENVO:00000123,political entity,administrative region,,FTT:1093|Geonames:A.PCL|TGN:80002
ENVO:00000124,supranational geopolitical entity,political entity,,
ENVO:00000125,mineral spring,spring,,FTT:981|FTT:982|https://en.wikipedia.org/wiki/Mineral_spring
ENVO:00000126,sulfur spring,spring,,FTT:1215|FTT:982|Geonames:H.SPNS
ENVO:00000127,badland,'has quality' some arid|solid astronomical body part,,FTT:186|FTT:187|Geonames:T.BDLD|TGN:21205|https://en.wikipedia.org/wiki/Badlands
ENVO:00000128,dry valley,valley,valley and ('has quality' some dry),https://en.wikipedia.org/wiki/Dry_valley
ENVO:00000129,stream valley,valley,valley and ('has part' some stream),EcoLexicon:gully|EcoLexicon:ravine|FTT:159|FTT:420|Geonames:H.RVN|TGN:21427
ENVO:00000130,rocky reef,hydrographic feature,,EcoLexicon:reef|FTT:202|FTT:203|FTT:729|Geonames:H.RF|Geonames:U.RFSU|Geonames:U.RFU|SPIRE:Reef|TGN:21479|https://en.wikipedia.org/wiki/Reef
ENVO:00000131,glacial feature,,'material entity' and ('composed primarily of' some ('water ice' or snow)),EcoLexicon:ice|FTT:648|SWEETRealm:LandIce|TGN:21410
ENVO:00000132,ice sheet,'has quality' some 'increased size'|glacier,,FTT:758|FTT:835|FTT:837|SWEETRealm:IceSheet|TGN:21147|https://en.wikipedia.org/wiki/Ice_sheet
ENVO:00000133,glacier,'composed primarily of' some (rock or ice)|'has part' some ice|'has part' some snow|'participates in' some 'glacial transport process'|mass of compounded environmental materials,,EcoLexicon:glacier|FTT:648|FTT:756|Geonames:H.GLCR|TGN:21141|http://sweetontology.net/realmCryo/Glacier
ENVO:00000134,permafrost,'composed primarily of' some (rock or soil or sediment)|'has quality' some 'decreased temperature'|environmental material,,EcoLexicon:permafrost|LTER:408|https://en.wikipedia.org/wiki/Permafrost
ENVO:00000135,buffer zone,administrative region,,FTT:17|Geonames:A.ZNB|https://en.wikipedia.org/wiki/Buffer_zone
ENVO:00000136,demilitarized zone,buffer zone,,FTT:1253|FTT:20|https://en.wikipedia.org/wiki/DMZ
ENVO:00000137,coastal inlet,inlet|partially_surrounded_by some 'sea coast',inlet and ('part of' some (ocean or sea)),FTT:463|TGN:21128
ENVO:00000138,cove,'has quality' some circular|coastal inlet,,EcoLexicon:cove|FTT:190|FTT:229|Geonames:H.COVE|SWEETRealm:Cove|TGN:21120
ENVO:00000139,irrigation ditch,ditch,,FTT:129|FTT:406|Geonames:H.DTCHI
ENVO:00000140,drainage ditch,ditch,,EcoLexicon:drainage_ditch|FTT:129|FTT:402|Geonames:H.DTCHD
ENVO:00000141,bank,'part of' some 'channel of a watercourse'|slope,,EcoLexicon:bank|FTT:195|SWEETRealm:Bank|TGN:21466
ENVO:00000142,stream bank,bank,,FTT:195|FTT:196|Geonames:H.BNKR|https://en.wikipedia.org/wiki/Stream_bank
ENVO:00000143,river bank,stream bank,,TGN:21155|https://en.wikipedia.org/wiki/River_bank
ENVO:00000144,obsolete aquatic habitat,,,https://en.wikipedia.org/wiki/Aquatic_habitat
ENVO:00000145,ice cap,land ice mass,,FTT:841|Geonames:H.CAPG|SPIRE:Ice_cap|SWEETRealm:IceCap|TGN:21140|https://en.wikipedia.org/wiki/Ice_cap
ENVO:00000146,snow field,'has part' some ('surface layer' and ('composed primarily of' some snow))|field,,FTT:1208|Geonames:L.SNOW|TGN:21146|https://en.wikipedia.org/wiki/Snow_field
ENVO:00000147,ocean current,marine current,'marine current' and ('part of' some ocean),EcoLexicon:ocean_current|FTT:597|FTT:598|Geonames:H.CRNT|LTER:386|SWEETRealm:OceanCurrent|TGN:21169|https://en.wikipedia.org/wiki/Ocean_current
ENVO:00000148,riffle,'has part' some (hydroform and ('has quality' some 'irregular thickness'))|'part of' some stream|compound astronomical body part,,EcoLexicon:riffle|https://en.wikipedia.org/wiki/Riffle
ENVO:00000149,artificial reef,rocky reef,,https://en.wikipedia.org/wiki/Artificial_reef
ENVO:00000150,coral reef,marine reef,,EcoLexicon:coral_reef|FTT:202|FTT:547|FTT:729|Geonames:H.RFC|LTER:127|https://en.wikipedia.org/wiki/Coral_reef
ENVO:00000151,sabkha,alkaline flat,,FTT:705|FTT:706|Geonames:H.SBKH|SWEETRealm:Sabkha|TGN:21368|https://en.wikipedia.org/wiki/Sabkha
ENVO:00000152,anabranch,stream,,FTT:104|Geonames:H.STMA|TGN:21136|https://en.wikipedia.org/wiki/Anabranch
ENVO:00000153,headwater,'has part' some 'structural basin'|'part of' some stream|astronomical body part,,FTT:105|FTT:1221|FTT:1259|FTT:220|FTT:644|Geonames:H.STMH|TGN:21181|https://en.wikipedia.org/wiki/Headwater
ENVO:00000154,flood meadow ecosystem,wet meadow ecosystem,,
ENVO:00000155,cirque,'formed as result of' some 'glacial erosion process'|glacial valley,,FTT:218|FTT:481|Geonames:T.CRQ|Geonames:T.CRQS|TGN:21496|https://en.wikipedia.org/wiki/Cirque
ENVO:00000156,desert oasis,oasis,oasis and ('part of' some 'desert area'),EcoLexicon:oasis|FTT:261|Geonames:L.OAS|TGN:21202|https://en.wikipedia.org/wiki/Oasis
ENVO:00000157,peat cut,astronomical body part|overlaps some peatland,,FTT:1060|Geonames:L.PEAT
ENVO:00000158,causeway,transport feature,,EcoLexicon:causeway|FTT:443|Geonames:R.CSWY|TGN:53156|https://en.wikipedia.org/wiki/Causeway
ENVO:00000159,sugar plantation,plantation,,FTT:45|FTT:75|Geonames:S.ESTSG|https://en.wikipedia.org/wiki/Sugar_plantation
ENVO:00000160,sisal plantation,plantation,,FTT:45|FTT:73|Geonames:ESTSL
ENVO:00000161,banana plantation,plantation,,FTT:45|FTT:49|Geonames:ESTB|https://en.wikipedia.org/wiki/Banana_plantation
ENVO:00000162,tea plantation,plantation,,FTT:45|FTT:76|Geonames:S.ESTT
ENVO:00000163,coffee plantation,plantation,,
ENVO:00000164,rubber plantation,plantation,,FTT:45|FTT:71|Geonames:S.ESTR
ENVO:00000165,asphalt lake,lake,,EcoLexicon:tar_pit|FTT:174|FTT:175|Geonames:T.ASPH|TGN:21369|https://en.wikipedia.org/wiki/Tar_pit
ENVO:00000166,atoll,oceanic island,,EcoLexicon:atoll|FTT:127|FTT:450|Geonames:T.ATOL|SWEETRealm:Atoll|TGN:21472|https://en.wikipedia.org/wiki/Atoll
ENVO:00000167,bar,'has quality' some elongated|'has quality' some linear|hydrographic feature,,EcoLexicon:bar|FTT:1195|FTT:206|FTT:208|FTT:209|FTT:210|FTT:5|Geonames:H.BNK|Geonames:H.SHOL|Geonames:T.BAR|Geonames:U.BKSU|Geonames:U.BNKU|Geonames:U.SHLU|Geonames:U.SHSU|Geonames:U.TNGU|SWEETRealm:Bar|TGN:21177|TGN:21480|TGN:21531|TGN:23191
ENVO:00000168,blowhole,hydrographic feature|overlaps some 'sea coast',,EcoLexicon:blowhole|FTT:266|Geonames:T.BLHL|TGN:21172|https://en.wikipedia.org/wiki/Blowhole
ENVO:00000169,canyon,valley,,EcoLexicon:canyon|FTT:165|FTT:200|FTT:415|FTT:416|FTT:417|FTT:418|FTT:419|FTT:420|FTT:511|Geonames:T.CNYN|SWEETRealm:Canyon|TGN:21424|TGN:21426|TGN:21427|TGN:21429|https://en.wikipedia.org/wiki/Canyon
ENVO:00000170,dune,'formed as result of' some 'aeolian transport process'|hill,,EcoLexicon:dune|FTT:238|FTT:241|FTT:652|Geonames:T.DUNE|LTER:171|SWEETRealm:Dune|TGN:21419|TGN:21505|https://en.wikipedia.org/wiki/Dune
ENVO:00000171,river valley,'has part' some river|stream valley,,https://en.wikipedia.org/wiki/River_valley
ENVO:00000172,sandy desert,desert area,,EcoLexicon:sandy_area|FTT:188|FTT:238|FTT:616|Geonames:T.ERG|Geonames:T.SAND|TGN:21203
ENVO:00000173,rocky desert,desert area,,FTT:188|FTT:615|Geonames:T.HMDA|TGN:21204
ENVO:00000174,isthmus,astronomical body part,,EcoLexicon:isthmus|FTT:892|Geonames:T.ISTH|SWEETRealm:Isthmus|TGN:21473|TGN:21478|https://en.wikipedia.org/wiki/Isthmus
ENVO:00000175,karst,'formed as result of' some 'bedrock dissolution'|'has part' some 'limestone cave'|'has quality' some eroding|solid astronomical body part,,EcoLexicon:karst|FTT:894|Geonames:T.KRST|SWEETRealm:Karst|TGN:21509|https://en.wikipedia.org/wiki/Karst
ENVO:00000176,elevation,'has part' some slope|'has quality' some 'increased elevation'|solid astronomical body part,,LTER:177|SWEETRealm:Elevation|https://en.wikipedia.org/wiki/Elevation
ENVO:00000177,moraine,'formed as result of' some 'glacial erosion process'|astronomical body part,,EcoLexicon:moraine|FTT:759|Geonames:T.MRN|TGN:21414|https://en.wikipedia.org/wiki/Moraine
ENVO:00000178,levee,'output of' some 'human-directed construction process'|hydrographic feature|slope,,EcoLexicon:levee|FTT:197|FTT:21|FTT:252|FTT:619|FTT:670|FTT:921|Geonames:S.DIKE|Geonames:T.LEV|SWEETRealm:Dike|TGN:51251|TGN:51263|https://en.wikipedia.org/wiki/Levee
ENVO:00000179,mesa,flattened elevation,,FTT:376|FTT:377|Geonames:T.MESA|SWEETRealm:Mesa|TGN:21422|https://en.wikipedia.org/wiki/Mesa
ENVO:00000180,mound,mount,,FTT:118|FTT:993|Geonames:T.MND|TGN:21458|https://en.wikipedia.org/wiki/Mound
ENVO:00000181,nunatak,'adjacent to' some glacier|peak,peak and ('adjacent to' some glacier),FTT:648|FTT:757|FTT:80|Geonames:T.NTK|Geonames:T.NTKS|TGN:21495|https://en.wikipedia.org/wiki/Nunatak
ENVO:00000182,plateau,flattened elevation,,EcoLexicon:plateau|FTT:1080|FTT:1090|FTT:1091|FTT:788|Geonames:T.PLAT|Geonames:T.UPLD|SWEETRealm:Plateau|TGN:21441|TGN:21493|TGN:21494|https://en.wikipedia.org/wiki/Plateau
ENVO:00000183,stony desert,desert area,,FTT:188|FTT:617|Geonames:T.REG
ENVO:00000184,hanging valley,glacial valley,,FTT:166|FTT:784|Geonames:T.VALG|TGN:21514|https://en.wikipedia.org/wiki/Hanging_valley
ENVO:00000185,raised mire,peatland,,SWEETRealm:RaisedBog
ENVO:00000186,string mire,'has quality' some (concave or flattened)|overlaps min 3 hummock|peatland,,https://en.wikipedia.org/wiki/String_bog
ENVO:00000187,tundra mire,overlaps some 'tundra ecosystem'|overlaps some permafrost|peatland,,
ENVO:00000188,palsa mire,overlaps some palsa|peatland,,
ENVO:00000189,peat swamp,overlaps some 'forest ecosystem'|peatland,,https://en.wikipedia.org/wiki/Peat_swamp
ENVO:00000190,abyssal feature,undersea feature,,EcoLexicon:abyssal_hill|FTT:1020|FTT:2|FTT:4
ENVO:00000191,solid astronomical body part,astronomical body part,'astronomical body part' and ('composed primarily of' some 'solid environmental material'),EcoLexicon:landform|EcoLexicon:landforms|FTT:754|FTT:96|SWEETRealm:Landform|TGN:21400|TGN:21401
ENVO:00000192,mudflat,coastal wetland ecosystem,,EcoLexicon:mud_flat|FTT:1001|FTT:185|Geonames:H.FLTM|SPIRE:Mudflat|SWEETRealm:MudFlat|https://en.wikipedia.org/wiki/Mudflat
ENVO:00000193,olive grove,plantation,,FTT:1033|FTT:506|Geonames:V.GRVO|https://en.wikipedia.org/wiki/Olive_grove
ENVO:00000194,scree,'derives from' some rock|environmental material,'environmental material' and ('has part' some 'piece of rock') and ('derives from' some rock),EcoLexicon:scree|FTT:1078|FTT:96|Geonames:T.TAL|SWEETRealm:Talus|TGN:21508|https://en.wikipedia.org/wiki/Scree
ENVO:00000195,sinkhole,depression,,EcoLexicon:sink_hole|FTT:1073|FTT:1074|Geonames:T.SINK|SWEETRealm:Sink|TGN:21371|https://en.wikipedia.org/wiki/Sinkhole
ENVO:00000196,alkaline flat,dry lake bed,,FTT:223|FTT:477|FTT:706|FTT:895|LTER:434|SWEETRealm:Playa
ENVO:00000197,endorheic lake,'adjacent to' some 'endorheic basin'|lake,,EcoLexicon:endorheic_lake|https://en.wikipedia.org/wiki/Endorheic_lake
ENVO:00000198,ice-covered lake,glacial lake,,https://en.wikipedia.org/wiki/Subglacial_lake
ENVO:00000199,meromictic lake,lake,,EcoLexicon:meromictic_lake_
ENVO:00000200,periglacial lake,glacial lake,,https://en.wikipedia.org/wiki/Periglacial_lake
ENVO:00000201,fjord lake,'located in' some fjord|lake,,https://en.wikipedia.org/wiki/Fjord_lake
ENVO:00000202,oxbow lake,lake,,EcoLexicon:ox-bow_lake|FTT:221|FTT:903|Geonames:H.LKO|TGN:21139|https://en.wikipedia.org/wiki/Oxbow_lake
ENVO:00000203,rift lake,'formed as result of' some 'divergent tectonic movement'|tectonic lake,,
ENVO:00000204,ephemeral spring,spring,,
ENVO:00000205,permanent spring,spring,,
ENVO:00000206,marine neritic zone,marine layer,,EcoLexicon:neritic_zone|SWEETRealm:NeriticZone|https://en.wikipedia.org/wiki/Neritic_zone
ENVO:00000207,oceanic zone,'part of' some ocean|marine layer,,EcoLexicon:oceanic_zone
ENVO:00000208,marine pelagic zone,marine layer,,EcoLexicon:pelagic_zone|SPIRE:Pelagic|SWEETRealm:PelagicZone|https://en.wikipedia.org/wiki/Pelagic_zone
ENVO:00000209,marine photic zone,'part of' some 'planetary photic zone'|marine layer,,EcoLexicon:epipelagic_zone|SPIRE:Epipelagic_zone|SWEETRealm:PhoticZone|https://en.wikipedia.org/wiki/Photic_zone
ENVO:00000210,marine aphotic zone,marine layer,,EcoLexicon:aphotic_zone|SWEETRealm:AphoticZone|https://en.wikipedia.org/wiki/Aphotic_zone
ENVO:00000211,marine bathypelagic zone,marine aphotic zone,,EcoLexicon:bathypelagic_zone|SWEETRealm:BathypelagicZone|https://en.wikipedia.org/wiki/Bathypelagic_zone
ENVO:00000212,marine abyssalpelagic zone,marine aphotic zone,,
ENVO:00000213,marine mesopelagic zone,marine aphotic zone,,EcoLexicon:mesopelagic_zone|SPIRE:Mesopelagic_zone|SWEETRealm:MesopelagicZone|https://en.wikipedia.org/wiki/Mesopelagic_zone
ENVO:00000214,hadalpelagic zone,marine aphotic zone,,
ENVO:00000215,hydrothermal vent,spring,,EcoLexicon:hydrothermal_vent|FTT:834|https://en.wikipedia.org/wiki/Hydrothermal_vent
ENVO:00000216,fumarole,geological fracture,,EcoLexicon:fumarole|FTT:731|FTT:732|https://en.wikipedia.org/wiki/Fumarole
ENVO:00000217,solfatara,fumarole,,EcoLexicon:solfatara|https://en.wikipedia.org/wiki/Solfatara
ENVO:00000218,black smoker,marine hydrothermal vent,,SPIRE:Oceanic_vent|https://en.wikipedia.org/wiki/Black_smoker
ENVO:00000219,landlocked sea,sea,,FTT:221|FTT:871
ENVO:00000220,archipelago,'has part' some island|compound astronomical body part,,EcoLexicon:archipelago|FTT:146|TGN:21470|TGN:21474|https://en.wikipedia.org/wiki/Archipelago
ENVO:00000221,continental island,island,island and ('part of' some 'continental shelf'),EcoLexicon:continental_island|https://en.wikipedia.org/wiki/Continental_island
ENVO:00000222,oceanic island,'formed as result of' some 'volcanic eruption'|island,,EcoLexicon:oceanic_island|https://en.wikipedia.org/wiki/Oceanic_island
ENVO:00000223,continental shelf,'adjacent to' some 'continental slope'|'part of' some 'continental margin'|overlaps some 'continental crust'|slope,,EcoLexicon:continental_shelf|FTT:283|FTT:284|FTT:535|FTT:537|FTT:538|FTT:539|Geonames:U.BDLU|Geonames:U.SHFU|SWEETRealm:ContinentalMargin|https://en.wikipedia.org/wiki/Continental_shelf
ENVO:00000224,slightly stratified estuary,estuary,,
ENVO:00000225,highly stratified estuary,estuary,,
ENVO:00000226,saline wedge estuary,estuary,,EcoLexicon:salt-wedge_estuary
ENVO:00000227,obsolete vertically mixed estuary,,,
ENVO:00000228,inverse estuary,estuary,,
ENVO:00000229,intermittent estuary,estuary,,
ENVO:00000230,coastal wetland ecosystem,,'wetland ecosystem' and (overlaps some 'sea coast'),https://en.wikipedia.org/wiki/Coastal_wetland
ENVO:00000231,moor,freshwater wetland ecosystem,,EcoLexicon:moor|FTT:1191|FTT:991|Geonames:H.MOOR|LTER:351|TGN:21608|https://en.wikipedia.org/wiki/Moor
ENVO:00000232,fen,'has part' some 'fresh water'|'has part' some (groundwater and ('has quality' some alkaline))|peatland,,FTT:685|TGN:21321|https://en.wikipedia.org/wiki/Fen
ENVO:00000233,swamp ecosystem,wetland ecosystem,,EcoLexicon:swamp|FTT:1226|FTT:185|FTT:480|Geonames:H.SWMP|SPIRE:Swamp|SWEETRealm:Swamp|TGN:21324|https://en.wikipedia.org/wiki/Swamp
ENVO:00000234,bayou,stream,,EcoLexicon:embayment_|FTT:1206|FTT:228|FTT:230|TGN:21303|TGN:21305|https://en.wikipedia.org/wiki/Bayou
ENVO:00000235,carr,fen,,
ENVO:00000236,dambo,freshwater wetland ecosystem,,
ENVO:00000237,hydromorphic/phreatic dambo,dambo,,
ENVO:00000238,fluvial dambo,dambo,,
ENVO:00000239,pocasin,freshwater wetland ecosystem,,
ENVO:00000240,saline wetland,'has part' some 'saline water'|wetland ecosystem,,
ENVO:00000241,tidal mudflat,mudflat,,EcoLexicon:tidal_flat|FTT:1230|FTT:185|FTT:706|Geonames:H.FLTT|https://en.wikipedia.org/wiki/Tidal_flat
ENVO:00000242,lacustrine mudflat,mudflat,,
ENVO:00000243,freshwater wetland ecosystem,('has part' some 'water body') and ('composed primarily of' some 'fresh water')|not ('composed primarily of' some ('environmental material' and ('has quality' some 'increased osmolarity')))|not ('composed primarily of' some ('environmental material' and (obo:envo#has_increased_levels_of some 'sodium chloride'))),'wetland ecosystem' and ('has part' some ('planetary landmass' and ('composed primarily of' some (soil and ('has part' some 'fresh water'))))),
ENVO:00000244,abyssal plain,'continuous with' some 'ocean floor'|plain,,EcoLexicon:abyssal_plain|FTT:4|SPIRE:Abyssal|TGN:23302|https://en.wikipedia.org/wiki/Abyssal_plain
ENVO:00000245,maar,crater,,
ENVO:00000246,volcanic crater,'formed as result of' some 'volcanic eruption'|crater,,FTT:219|TGN:21408|https://en.wikipedia.org/wiki/Volcanic_crater
ENVO:00000247,volcano,'formed as result of' some 'volcanic eruption'|geological fracture,,EcoLexicon:volcano|FTT:592|Geonames:T.VLC|TGN:21406|https://en.wikipedia.org/wiki/Volcano
ENVO:00000248,glacial valley,valley,,https://en.wikipedia.org/wiki/Glacial_valley
ENVO:00000249,lateral moraine,moraine,,EcoLexicon:lateral_moraine|https://en.wikipedia.org/wiki/Lateral_moraine
ENVO:00000250,medial moraine,moraine,,https://en.wikipedia.org/wiki/Medial_moraine
ENVO:00000251,ground moraine,moraine,,EcoLexicon:ground_moraine|https://en.wikipedia.org/wiki/Ground_moraine
ENVO:00000252,terminal moraine,moraine,,EcoLexicon:terminal_moraine|https://en.wikipedia.org/wiki/Terminal_moraine
ENVO:00000253,scroll plane,plain,,
ENVO:00000254,till plan,plain,,
ENVO:00000255,flood plain,plain,,EcoLexicon:flood_plain|FTT:288|FTT:98|LTER:197|SWEETRealm:FloodPlain|TGN:21460|https://en.wikipedia.org/wiki/Flood_plain
ENVO:00000256,floodway,'part of' some 'flood plain'|depression,,FTT:710|https://en.wikipedia.org/wiki/Floodway
ENVO:00000257,flood fringe,'part of' some 'flood plain'|field|partially_surrounded_by some flood,,https://en.wikipedia.org/wiki/Flood_fringe
ENVO:00000258,alluvial plain,'adjacent to' some ('range of mounts' and (not ('has part' some seamount)))|'composed primarily of' some 'alluvial soil'|plain,,EcoLexicon:alluvial_plain|SWEETRealm:AlluvialPlain|https://en.wikipedia.org/wiki/Alluvial_plain
ENVO:00000259,lacustrine plain,plain,,SWEETRealm:LacustrinePlain|https://en.wikipedia.org/wiki/Lacustrine_plain
ENVO:00000260,prairie,grassland area,,FTT:259|FTT:707|FTT:769|FTT:926|TGN:21605|TGN:21606|https://en.wikipedia.org/wiki/Prairie
ENVO:00000261,savanna,grassland area,,FTT:259|FTT:770|FTT:771|TGN:21607|https://en.wikipedia.org/wiki/Savanna
ENVO:00000262,steppe,grassland area,,EcoLexicon:steppe|FTT:259|https://en.wikipedia.org/wiki/Steppe
ENVO:00000263,fissure cave,'continuous with' some 'geological fracture'|cave,,
ENVO:00000264,seamount,'surrounded by' some ('planetary crust' and (ocean or sea))|mountain,,EcoLexicon:mountain|EcoLexicon:seamount|FTT:1241|Geonames:MTSU|Geonames:RNGU|Geonames:U.HLLU|Geonames:U.HLSU|Geonames:U.KNLU|Geonames:U.KNSU|Geonames:U.MESU|Geonames:U.MNDU|Geonames:U.MTU|Geonames:U.PKSU|Geonames:U.PKU|Geonames:U.SMSU|Geonames:U.SMU|TGN:23132|TGN:23133|TGN:23172|TGN:23175|TGN:23176|TGN:23178|https://en.wikipedia.org/wiki/Seamount
ENVO:00000265,guyot,'has part' some (peak and ('has quality' some flattened))|seamount,,EcoLexicon:tablemount|FTT:1197|FTT:777|FTT:778|Geonames:U.TMSU|TGN:23171|https://en.wikipedia.org/wiki/Guyot
ENVO:00000266,pasture,'part of' some (farm or ranch)|'participates in' some 'agricultural process'|grassland ecosystem,,FTT:45|FTT:67|Geonames:L.GRAZ
ENVO:00000267,submarine canyon,'adjacent to' some ('ocean floor' or 'sea floor')|canyon,,EcoLexicon:submarine_canyon|FTT:421|Geonames:U.CNSU|Geonames:U.CNYU|TGN:23415|TGN:23416|https://en.wikipedia.org/wiki/Submarine_canyon
ENVO:00000268,lake bed,'adjacent to' some lake|submerged bed,,FTT:221|FTT:804
ENVO:00000269,land-tied island,continental island,,FTT:147|FTT:890|Geonames:T.ISLT|TGN:21511
ENVO:00000270,beaver pond,pond,,FTT:245|https://en.wikipedia.org/wiki/Beaver_pond
ENVO:00000271,chott,alkaline flat,,FTT:477|https://en.wikipedia.org/wiki/Chott
ENVO:00000272,confluence,'part of' some stream|hydrographic feature,,EcoLexicon:confluence|FTT:105|FTT:531|Geonames:H.CNFL|TGN:21160|TGN:21381|https://en.wikipedia.org/wiki/Confluence
ENVO:00000273,continental slope,'adjacent to' some 'continental shelf'|'part of' some 'continental margin'|slope,,EcoLexicon:continental_slope|FTT:536|https://en.wikipedia.org/wiki/Continental_slope
ENVO:00000274,continental rise,'adjacent to' some 'abyssal plain'|'adjacent to' some 'continental slope'|'part of' some 'continental margin'|slope,,FTT:534|Geonames:U.CRSU|TGN:23110|https://en.wikipedia.org/wiki/Continental_rise
